state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
6800000	0.000	1.699	0.000	3	0	0.000	0.016	-0.011	101.06	-42.39	0.00	-6.21
6810000	0.000	0.007	0.000	1	0	0.000	0.037	-0.032	103.48	-39.86	0.00	-6.47
6820000	0.000	0.142	0.000	1	0	0.000	0.035	-0.043	102.31	-39.86	-0.00	0.00
6830000	0.000	0.184	0.000	1	0	0.000	0.025	-0.024	101.53	-39.86	-0.00	-0.69
6840000	0.000	0.025	0.000	1	0	0.000	0.030	-0.005	101.30	-39.86	-0.00	0.00
6850000	0.000	0.000	0.000	0	0	0.000	0.008	0.057	99.20	-39.50	-0.00	0.00
6860000	0.000	0.025	0.000	1	0	0.000	0.016	-0.056	103.63	-39.86	0.00	-6.12
6870000	0.000	0.114	0.000	1	0	0.000	0.037	-0.023	102.28	-39.86	0.00	-6.44
6880000	0.000	0.425	0.000	1	0	0.000	0.035	-0.030	101.93	-39.86	0.00	-6.38
6890000	0.000	1.728	0.000	1	0	0.000	0.031	0.075	98.30	-39.86	-0.00	-0.69
6900000	0.000	0.009	0.000	2	0	0.000	0.023	0.016	104.48	-40.92	0.00	0.00
6910000	0.000	0.198	0.000	1	0	0.000	0.032	-0.045	102.06	-39.86	-0.00	0.39
6920000	0.000	2.381	0.000	1	0	0.000	0.033	0.015	101.74	-39.86	-0.00	-0.69
6930000	0.000	0.050	0.000	1	0	0.000	0.025	-0.025	104.74	-39.86	0.00	0.00
6940000	0.000	4.795	0.000	1	0	0.000	0.029	-0.057	100.96	-39.87	-0.00	0.00
6950000	0.000	30.239	0.000	1	0	0.000	0.026	-0.022	101.56	-39.90	0.00	-0.52
6960000	0.000	0.281	0.000	1	0	0.000	0.015	-0.031	103.14	-39.86	-0.00	-0.69
6970000	0.000	2.478	0.000	2	0	0.000	0.036	-0.065	95.24	-40.92	-0.00	-0.69
6980000	0.000	16.199	0.000	1	0	0.000	0.020	-0.017	102.08	-39.88	-0.03	-0.69
6990000	0.000	1.173	0.000	1	0	0.000	0.020	-0.037	102.36	-39.86	-0.00	0.00
7000000	0.000	0.077	0.000	1	0	0.000	0.027	0.024	103.81	-39.86	-0.00	0.50
7010000	0.000	0.000	0.000	0	0	0.000	0.019	0.031	102.20	-39.50	0.00	-6.17
7020000	0.000	0.601	0.000	3	0	0.000	0.035	-0.051	98.98	-42.39	0.00	-6.32
7030000	0.000	0.292	0.000	1	0	0.000	0.022	0.040	97.46	-39.86	-0.00	-0.69
7040000	0.000	0.726	0.000	1	0	0.000	0.032	-0.068	100.90	-39.86	-0.00	-0.69
7050000	0.000	1.003	0.000	1	0	0.000	0.030	-0.020	102.77	-39.86	0.00	-6.45
7060000	0.000	43.735	0.000	1	0	0.000	0.010	-0.049	98.74	-39.92	0.00	-6.41
7070000	0.000	56.017	0.000	1	0	0.000	0.036	0.023	99.02	-39.94	-0.00	0.56
7080000	0.000	2.635	0.000	1	0	0.000	0.010	0.004	96.44	-39.86	0.00	-6.47
7090000	0.000	0.595	0.000	1	0	0.000	0.018	0.021	103.30	-39.86	0.00	0.00
7100000	0.000	1.617	0.000	1	0	0.000	0.022	0.087	99.08	-39.86	-0.00	0.00
7110000	0.000	1.857	0.000	1	0	0.000	0.022	0.005	103.15	-39.86	0.00	-6.49
7120000	0.000	0.039	0.000	1	0	0.000	0.024	0.008	104.06	-39.86	0.00	-0.15
7130000	0.000	7.384	0.000	1	0	0.000	0.042	0.023	98.62	-39.87	0.00	0.00
7140000	0.000	11829.625	0.000	1	0	0.000	0.021	0.023	98.21	-40.36	-0.03	0.00
7150000	0.000	20.635	0.000	2	0	0.000	0.025	-0.048	97.69	-40.94	0.00	-6.32
7160000	0.000	2.453	0.000	2	0	0.000	0.031	-0.084	94.50	-40.92	-0.00	0.00
7170000	0.000	0.031	0.000	2	0	0.000	0.017	-0.054	101.96	-40.92	-0.00	0.00
7180000	0.000	0.045	0.000	2	0	0.000	0.027	0.022	103.07	-40.92	0.00	0.00
7190000	0.000	4.983	0.000	1	0	0.000	0.019	0.038	97.51	-39.87	0.00	0.00
7200000	0.000	13.818	0.000	1	0	0.000	0.018	-0.008	100.36	-39.87	-0.00	0.64
7210000	0.000	0.003	0.000	1	0	0.000	0.050	-0.026	97.08	-39.86	-0.00	-0.69
7220000	0.000	30.097	0.000	1	0	0.000	0.028	-0.022	101.07	-39.90	0.00	-0.56
7230000	0.000	5.778	0.000	1	0	0.000	0.028	0.024	101.75	-39.87	0.00	-6.38
7240000	0.000	1.497	0.000	1	0	0.000	0.018	0.030	102.68	-39.86	-0.00	-0.69
7250000	0.000	0.329	0.000	2	0	0.000	0.009	-0.066	101.27	-40.92	0.00	0.01
7260000	0.000	5.025	0.000	1	0	0.000	0.025	-0.079	99.93	-39.87	0.00	-0.55
7270000	0.000	22.795	0.000	1	0	0.000	0.028	0.023	99.42	-39.89	-0.01	0.00
7280000	0.000	1.842	0.000	1	0	0.000	0.027	-0.004	102.92	-39.86	0.00	-0.28
7290000	0.000	0.001	0.000	1	0	0.000	0.010	-0.052	102.37	-39.86	-0.00	-0.69
7300000	0.000	1051.788	0.000	1	0	0.000	0.032	0.031	96.94	-40.16	0.00	-6.16
7310000	0.000	544.628	0.000	1	0	0.000	0.017	-0.026	100.14	-40.11	0.00	0.00
7320000	0.000	0.636	0.000	2	0	0.000	0.038	0.028	97.08	-40.92	0.00	0.00
7330000	0.000	0.035	0.000	1	0	0.000	0.012	-0.035	103.81	-39.86	0.00	-6.31
7340000	0.000	0.001	0.000	1	0	0.000	0.026	-0.015	106.28	-39.86	0.00	-6.57
7350000	0.000	1.222	0.000	1	0	0.000	0.022	-0.022	102.62	-39.86	-0.00	0.00
7360000	0.000	0.374	0.000	1	0	0.000	0.016	-0.018	103.62	-39.86	-0.00	0.00
7370000	0.000	0.268	0.000	1	0	0.000	0.029	0.007	99.93	-39.86	-0.00	0.00
