"","specimen","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","Prey"
"35","Galeorhinus_galeus",-0.0739079460511504,-0.0230257204779488,0.020104173043744,0.031412890314177,0.00281668263673443,-0.0191337214939477,-0.017525293163894,0.0235311898293825,0.00252289019122033,-0.0160584529145651,-0.00288802899852245,0.0320572428132656,0.00814728197520764,0.0220029430524413,0.0311587761634917,-0.035274797829753,0.015126652734426,-0.006566864709571,0.00705582788497584,-0.000261317019397896,0.0020488794032806,-0.00653806153508107,-0.0153494760588097,0.00903299909976901,0.00726740203091907,-0.00375939569526372,-0.00784281532811402,-0.0109546511454138,-0.00130476052813102,-0.00475976743499814,-0.00161264842768563,-0.00195059022777378,-0.00142052117172046,-0.000885528868795765,0.000121629450976611,1.20780122014885e-15,2.22044604925031e-16,8.23993651088983e-17,1.90819582357449e-17,2.16840434497101e-17,-2.16298333410858e-17,3.92481186439753e-17,"fish_&_cephalopoda"
"36","Galeus_melastomus",-0.0538446762563733,-0.0320514373345064,0.0706753016464204,0.0131551629962097,0.00659304998909021,0.080718786247614,-0.00583342897060926,-0.00674115195693632,-0.0903336092056324,0.00231971323222977,-0.072077892236148,0.0860811865919213,-0.0159971079789606,0.0111517867804668,-0.0010095152257404,0.0166525213032277,-0.024550324868222,0.0268646979267044,0.00183909119831226,0.00928771371895814,-0.00795510927141594,-0.0105456329122325,0.0210310940842104,0.0157590462908427,0.00490099441055463,-0.000816145051154578,-0.0027723744469317,-0.00347034762732031,-0.0132492408025429,0.00352909601770614,-0.00438010429973775,-0.00100934180344859,0.0104270943345312,0.00263378750240625,0.00242354119878761,-1.01421692225157e-15,6.67380647273452e-16,-7.10694524064248e-16,1.92771146267923e-16,-1.36284213081428e-16,-4.51163629025531e-17,8.70072243419617e-17,"generalist"
"37","Ginglymostoma_cirratum",0.220893777505194,0.0964784139366362,0.0300818213106787,-0.0274450688825333,-0.0457818576642938,-0.102111084957302,-0.0435119716362111,0.000685803398618379,-0.0168038577435123,-0.0389118528990074,-0.0137233857886421,-0.0203397619714173,-0.0094135448377028,-0.0153970012018176,-0.00270304052678735,0.00372559795991982,0.0210159005826201,0.0116756142102437,-0.0461289606813378,0.00464265776740648,-0.0225303255352164,0.00430765572843075,-6.88629052584662e-05,0.00681212629178714,0.00547849820645785,0.0107352805870501,-0.00788427597960135,0.0115199813145038,0.000817008928171344,0.00780408578451991,-0.0067605010070518,0.00209896122864835,-0.000839807711589539,0.000512274649760918,-0.000262050910223027,-2.14910554630077e-15,5.91540705308091e-16,3.66243493865603e-16,2.92300905702092e-16,-3.81639164714898e-17,1.42843636224965e-17,-5.68121938382404e-17,"generalist"
"38","Halaelurus_buergeri",-0.00663749022195718,0.0977024790917763,-0.02903050515942,0.133877462413799,0.0317066152009272,0.00994535767622619,-0.0364933679668504,-0.0270108520910693,0.0174024964477469,0.0028587046602413,-0.0152717550625076,-0.00531985310446834,0.00536891009838576,-0.0376717083004174,0.0193049588722182,-0.0209586749361814,-0.0262885386851456,0.00552883805101689,-0.00182036830760186,-0.00579735368150087,-0.013882298444112,0.0247471696790604,-0.00675625042982219,-0.0253313102976214,0.0123497499837432,-0.000725904300689727,0.000980877574358865,0.00991059238164238,0.00102967582882342,0.017598811018873,0.00273005337158778,0.000915119917068662,0.00173888708085231,0.0012759558861347,-0.00186284899665322,-3.09821612809458e-15,9.72312508285e-16,8.23993651088983e-17,-2.94902990916057e-16,5.03069808033274e-17,1.01915004213637e-17,-2.51534904016637e-17,"fish_&_cephalopoda"
"39","Hemigaleus_microstoma",0.0839069445478489,0.0325716472343307,0.0211532984044109,0.0563407861226401,0.0355080537060444,-0.00402760908776015,0.00362616502657728,0.0233172095814425,-0.0260611223581014,0.00710467625346028,0.0170881243148851,-0.0267574680271839,-0.0442153023949327,0.02996218442013,0.0176079080457169,0.0184049908035866,-0.0283706677557725,0.00768528546170712,-0.00375937674683701,-0.007698703684761,0.00899862295317032,-0.00727497029963399,-0.00171749110078506,0.00721151385830109,0.00970935809726438,0.00471128266818885,0.000274954458151132,0.00380499078787128,8.78600864177599e-05,0.0100692284441672,0.00973590423855787,0.00066971972521436,0.00188387559300619,-0.00169287765302947,0.000345539128974212,-3.99120569493511e-15,1.49544005650926e-15,1.96111844211894e-16,-2.39120789141678e-16,-5.29632761259169e-17,-4.93947263191345e-17,-4.14029704617902e-18,"fish_&_cephalopoda"
"40","Hemiscyllium_trispeculare",0.226389627233285,0.00563532941194985,0.0778242903551841,-0.0372742486616484,-0.00735212981830832,0.0494567467690473,-0.00923191479548883,-0.0377522208849128,0.0391769047661343,-0.078938636025498,-0.0322503144587891,0.0102431800278263,-0.0136474943203008,-0.0208981649872586,0.0173970790906694,-0.0147298076740152,0.00497761176596421,-0.00804456400364006,-0.0085223720560431,0.00335708364702812,-0.00336294909047047,-0.00691416720376237,0.00405131587863893,-0.00938053054048708,-0.0104552481701559,0.0079757774973356,0.00279676078963112,0.000646723266592262,0.00410542458678742,-0.0186363955196129,0.00730397386312388,0.00563664368025571,0.000700489453726939,-0.00242064260232318,0.0044190368433989,-3.81162115759004e-15,-1.97411531566161e-15,-5.63785129692462e-16,-1.38777878078145e-17,-1.56992474575901e-16,-5.25295952569227e-17,-2.21177243187043e-17,"Soft-bodied_benthic_invertebrates"
"41","Heptranchias_perlo",-0.112586873468444,0.0828844842413837,-0.122195591048549,0.0735783535144649,0.0276637282456929,0.0819183795277787,-0.0603199983479799,-0.0426510576059794,-0.0144733390284237,-0.0750323598915504,0.107449839994081,0.0233692093149409,-0.0128055748867517,-0.00476222910198835,-0.00312362129631237,0.0256076017455866,0.00511453308923225,-0.0157175255224923,-0.0112374384152142,-0.0216578707996974,-1.75990161050636e-05,-0.031068245042501,-0.0120226820157276,0.00607482772298053,0.00234070841392112,-0.0188238158130284,-0.014185986527591,-0.00426383432140928,-0.00725024798372583,0.000281660751871391,0.010477428716317,-0.00393147776722372,-0.000716095277103796,0.00317033782389663,-0.00150092061310457,-9.10729824887824e-17,5.20417042793042e-18,2.25514051876985e-16,2.77555756156289e-17,1.11022302462516e-16,7.96888596776846e-17,7.24247051220317e-17,"fish_&_cephalopoda"
"42","Heterodontus_francisci",0.119715193113796,-0.0425008608999664,0.14073677641679,-0.0349618426369735,0.0483165545490674,0.132815214748756,-0.0382476600887329,-0.0120275577916584,-0.00154902944495606,0.000362819066008609,0.0170971596873374,-0.0112271875969904,-0.037565217796303,0.0233472158189532,-0.0146733315110966,-0.0102465264583991,-0.00283847999157938,-0.00767602491583669,-0.0154949911146907,0.012788645309303,-0.00920201149803616,0.0169898677737024,0.0117954883024169,-0.0110639076442618,0.00191180461602114,-0.00753690660325658,0.00107128841133705,-0.0112324208312008,-0.00214228083676313,-0.0114084649584642,-0.000416461955115951,-0.00373215776057814,-0.001735364025486,-0.00243318771301452,0.00138638000737023,9.31546506599545e-16,-6.93889390390723e-18,-6.51388665229291e-16,2.09901540593194e-16,9.80118763926896e-17,-1.12485975395371e-16,2.84060969191202e-17,"decapoda_&_mollusca"
"43","Heterodontus_japonicus",0.0245608042413717,-0.106092113829093,0.0928295656278602,-0.0903511519862134,0.0540151402060209,0.125859004825537,-0.0491922777679838,-0.0282720506307597,0.0933895132870305,-0.0235151421584815,0.0203018455567007,0.0382184378204748,-0.0395374455271077,0.0415472290128043,0.00529302486165276,-0.0245374986768253,-0.00468439152445376,-0.00236547692967628,0.00873599505248371,-0.00456445669487846,-0.0207802368070368,0.0368535077459981,0.00853166521425967,0.0217492946666704,-0.00825282650242849,0.00504016748342735,-0.00965597443220426,-0.00386378548191501,-0.00807138338409014,0.00902799822877147,-0.00709193957173746,0.00259085631963546,0.00655247246308606,0.00161387085313366,0.000918392350721357,-1.49229587020905e-15,-3.3133218391157e-16,-5.42101086242752e-16,-9.36750677027476e-17,5.29090660172926e-17,-5.46437894932694e-17,7.19910242530375e-17,"decapoda_&_mollusca"
"44","Hexanchus_griseus",-0.0956367211345529,0.0645638523230977,-0.0578528609217384,0.0285592652977762,0.00711868711305482,0.025075653371541,-0.0031348719297908,-0.00847191024353876,-0.0192361188051436,0.0295912776400079,0.0317248330117168,0.0466300693313952,-0.0290361064364254,-0.0116636991306855,0.0139156709042696,0.0247367258633536,-0.0580926447636508,0.0160789333541921,-0.0303687120703847,-0.00750890977258815,0.00857031444161177,-0.00774822625889323,-0.0116626680554367,-0.00600429049389703,-0.0034115756407801,-0.00255933849139927,-0.0182982222965653,-0.00804855801578625,-0.00588911857071382,0.00284942789317748,-0.0106208712276789,0.00408713402407445,-0.000991274069934568,0.000385450419133285,0.000207247971802568,-9.6190416742914e-16,3.53883589099269e-16,-2.29850860566927e-16,-7.28583859910259e-17,1.04083408558608e-17,-1.03866568124111e-16,6.15826833971767e-17,"fish_&_cephalopoda"
"45","Isistius_brasiliensis",-0.0296354791482467,-0.166137889229349,-0.302606861263069,-0.0301475856275482,0.145391763516142,0.00807736730838019,-0.175279137661105,-0.0530242536937222,0.00902132374189353,0.0584172114704088,-0.145656317293604,-0.00359509451460579,-0.00401791182140925,-0.00576517861009598,0.00249712176296216,0.0618732222930121,0.0152074110625234,0.021498681509855,0.00740652347514183,-0.0122513539694206,0.00751334743407847,-0.000432056885792729,-0.0131577926588935,-0.000854179499346469,-0.015066434394799,0.00636498750472622,-0.0175126714062148,1.16302387222437e-05,0.0121353619648972,-0.00447814281277392,-0.00224432637999218,0.00393945156057064,-0.0059120577036018,-0.00268772139485363,0.000584652854803913,1.57339419271096e-15,-5.11743425413158e-17,2.69749500514394e-16,-1.94289029309402e-16,3.98986399474666e-17,3.51281503885303e-17,-8.19656842399041e-17,"fish_&_cephalopoda"
"46","Isogomphodon_oxyrhynchus",-0.130208426141189,0.036511215798846,-0.0465597282621838,0.0675907595543172,0.000839893016695732,-0.113200632829831,0.0167960276833201,-0.00663310598803372,0.0616519220628686,-0.0187632480098173,0.0105858771176462,0.0074728832539099,-0.0118022244574519,0.0121242171635224,0.0199616830241471,0.000535017281816663,0.0111763530195679,0.00235918943816112,-0.00633933157258686,0.00147555522453988,5.49909974705566e-05,-0.00647696540721075,0.0137273770226581,0.00780208841823179,0.00663223900766144,0.00662913460411912,-0.0033924090820876,-0.0056229946778843,0.00100025935822161,0.00155413265548475,0.00347358929304141,0.0010678462361221,-0.00451828620691345,0.00475170350236858,-0.00263655127276997,-1.50151158867518e-15,-7.64470951819529e-16,-3.75133951679985e-16,1.56125112837913e-17,-7.19910242530375e-17,-1.04503536900447e-16,3.93023287525995e-17,"fish_&_cephalopoda"
"47","Isurus_oxyrinchus",-0.0523402952935791,-0.0574814074398446,0.0380060201451428,-0.0253402502540433,-0.040321657887423,-0.0270766781931628,0.0339152574315001,-0.0642127097237479,0.0262746282286851,-0.0127093675459232,0.0558153821605896,-0.00100211799565068,-0.0152487733316667,-0.0206512009486337,0.030055306547371,0.0229149726909302,-0.0137572732527833,-0.00314814570886922,0.00667877883367957,0.00343497273401131,-0.000745674995256936,-0.00794448978569674,-0.0054691447452663,0.00782732258283976,-0.0131390499792589,-0.0110148756123035,0.000277529661556241,0.00267962837679354,0.00466595931524168,-0.000516066123642625,-0.00298818504584224,-0.00259955297243583,-0.00371536408711299,-7.82884042456705e-06,-0.000156891333103286,-8.44593492366208e-16,1.16199367836134e-16,-3.06639479433213e-16,-8.64109131470947e-17,1.14925430283463e-17,-8.83285957396784e-17,-3.76760254938713e-17,"fish_&_cephalopoda"
"48","Isurus_paucus",-0.0599823110052645,-0.0616440735898163,0.0234798240703954,-0.058673413317672,-0.0335690964755425,-0.00487766789386051,0.0258677492694874,-0.0489625900369673,0.0282046752086721,-0.00604827080205638,0.0373918898914713,-0.0107373592210018,0.00237337696646887,-0.026404633452623,0.0210211732934647,0.0188458315382852,-0.0071829484082099,0.000801226623440532,-0.00658109109233287,0.0177409531801573,-0.00313311076000527,0.0103994916961631,-0.0111906140354181,-0.0045060585915207,-0.00535884299065449,0.00506429791373321,-0.00627669903792952,-0.0013120459685891,-0.00294097940261262,0.00385930517589647,0.00430637049850673,-0.00271182478233305,-0.00235210726184493,-0.00111576397944164,0.0029020336383674,-1.22384741230164e-15,1.97758476261356e-16,-3.06395533944404e-16,-1.88217497143484e-16,9.36750677027476e-17,-2.45571792067967e-17,-1.6154612370034e-17,"fish_&_cephalopoda"
"49","Lamna_ditropis",-0.0500452692623339,-0.103876488636035,0.0125803944933862,-0.0339755334734114,-0.0134671666769516,-0.0101358565676729,0.0108141145140031,-0.0312741645044647,-0.00018868257269021,-0.0271159643339761,1.3990877072074e-05,-0.0133398753428141,0.00358359771618021,-0.013053801628684,0.00516779634241736,-0.00227512455099789,-0.0129753094366868,0.0153764882892491,0.0123443442937455,0.00155076032121355,0.00460581488664558,0.00832384522609651,0.00309359039944545,-0.0176999700696365,-0.00490441171061407,0.00924418158140757,0.00384974956268246,0.0011325263113266,-0.000954864135672387,0.000756946333560809,-0.00767196524014715,-0.00231859927064834,-0.000769159425883702,-0.00202884510823256,0.00211041497373477,1.17635935714677e-15,5.06972935854222e-16,1.69135538907739e-17,2.16840434497101e-17,9.54097911787244e-18,-1.07823906053683e-16,-4.22838847269347e-17,"fish_&_cephalopoda"
"50","Lamna_nasus",-0.081692722104166,-0.0734104216239766,0.0255553917602834,-0.0682584618927769,-0.00807656264484608,-0.0196805549642999,0.0245514897689691,-0.0359406143078703,0.0112974964971632,-0.0191195708700748,-0.000509860718408028,-0.0151822882880587,0.0211357190266814,0.00157172430482222,-0.00698817254347703,0.0190702057741034,-0.00287723318143607,0.0102264789705769,-0.0110427918925046,0.013039927379216,-0.00485365372709398,-0.00865188565879682,0.000724108606833227,-0.00738456952183068,0.00375853514072185,0.00696231088187957,-0.00020208236171882,-0.000695789337866318,0.00301122288029111,-0.00200519140963838,-0.00500831526942849,-0.00543075115780909,0.00341955219640139,-0.00598777222292096,0.00137542315698849,-3.25260651745651e-17,-3.94215909915729e-16,-1.97758476261356e-16,-1.61329283265843e-16,3.46944695195361e-17,1.84856470408779e-17,-1.30104260698261e-17,"fish_&_cephalopoda"
"51","Mitsukurina_owstoni",-0.119978283679233,0.0215844565627696,-0.0586277254324272,0.0429311774380375,0.0874549170510719,-0.0664391748684745,-0.00204472807293903,-0.018373445655218,0.0405109410030449,-0.0150473220035084,0.0405258276238293,0.0308695459246015,-0.0111341959535632,0.0453623275393887,-0.0183200046418943,0.00263037758371427,0.0240318400528677,0.0028105933476936,0.00714845976819029,0.0226694193953515,0.00570756843879171,0.0100088505882386,0.0284770640986212,0.00245608959032907,-0.0191794329750855,0.00854255874659207,-0.00510301808373185,-0.010433493873324,0.00303694583271112,-0.00440397778704838,0.0048273305855,0.00386513766116825,-0.00803884953950272,0.00208138461015531,0.00232537513266081,3.3957212042246e-16,-2.27248775352962e-16,-5.28331718652186e-16,1.22298005056365e-16,-6.11490025281825e-17,-9.03953561309789e-18,-1.07878116162308e-17,"fish_&_cephalopoda"
"52","Mustelus_asterias",0.0230788480158269,-0.0351109764155764,0.0769134867886198,0.0352976042282685,-0.0325365886315951,-0.000404741736284486,-0.0189903472405725,0.00764100594700169,0.0300857985672994,-0.0261566639745288,-0.00826117045110353,-0.0164814283678892,-0.0369193550289996,0.00950591683628422,0.029880562455565,-0.0121002863944837,0.0134457353008599,-0.0015565884182501,0.00476438439729579,-0.0158650354950806,-0.00229284727795711,-0.0132216894319957,-0.0160571638098706,0.0134345859889685,0.00639269629887523,-0.0100641848386028,-0.0037304376989199,-0.00767183345459972,1.47462912291344e-06,-0.0107644230774557,-0.00716986151007429,-0.0018107910194918,-0.000297340689196083,1.12879650701993e-05,-0.0060302959136627,1.30700571893128e-15,-5.46221054498197e-16,6.8738417735581e-17,2.13804668414141e-16,1.75857592377149e-16,-6.56890991254655e-17,-5.23669649310499e-17,"decapoda_&_mollusca"
"53","Mustelus_higmani",-0.0184450431136384,-0.0187947900831769,0.0352983383652781,-0.00510723970216903,0.0439313532146987,-0.0351203942657115,-0.0575075303419318,-0.00781452002832865,-0.0441730590297956,0.00902621632491936,0.0326408106891238,0.0132666053452365,0.00350406294128805,-0.0135947578249289,-0.0114575310178408,-0.00482597952070198,0.0132814227706497,-0.0497479049138539,-0.0178075869951768,0.00233892155790665,0.00410426833317231,0.0285947698418112,-0.00165336651091061,-0.0106597190609661,-0.00932426083671637,-0.00644381322928673,0.00497320181084706,-0.00419649190435654,0.0044006868142588,-0.00519856954291459,-0.000338106246392039,0.00514349272472285,-0.00315437881862874,0.00487582473257959,0.00212807797387916,-3.48115633541646e-15,7.19910242530375e-16,-2.40259201422788e-16,-1.61329283265843e-16,1.63931368479808e-16,-4.93854089567147e-17,1.30104260698261e-18,"decapoda_&_mollusca"
"54","Mustelus_mustelus",0.0504769683843157,-0.0795879353149499,0.051407880997222,-0.0146172437001594,0.0210908424665778,-0.0160433236086524,-0.0346268183183422,-0.0119338837716927,-0.0480056634981265,-0.00641706700222737,-0.00334672283403026,-0.0361171949202165,-0.0193140273423306,0.0069469833275601,0.0160048194219665,-0.027183487240476,0.0134086835402217,-0.0248736936702937,0.00373725896291146,0.00744987128681867,0.0046425939732026,0.00847662893135319,-0.00526861270564583,0.00819066400364405,-0.0124568192702455,-0.00612350616031205,-0.00131346209765919,-0.00145469549233335,0.00479127127835277,-0.00930072829724872,-0.00814780666801283,0.000110240854837266,-0.00263715618290283,0.00480944618116731,-0.00286643167248485,-2.41451823812522e-16,3.31115343477073e-16,6.17995238316738e-17,-1.45283091113058e-16,5.160802341031e-17,-3.34747420754899e-17,2.65629532258949e-17,"decapoda_&_mollusca"
"55","Nebrius_ferrugineus",0.152426079289271,0.0386174813285609,0.0389276393508416,-0.056688700422452,-0.0550354666245796,-0.0678836828849408,-0.0664283723108715,0.0120076189280381,-0.0436105421835874,-0.0459722374352,-0.0113157891230037,-0.00581372403824698,0.00100480395938017,-0.0170741935603063,0.00848636393431224,-0.0312189272313053,0.0115647065522825,0.00867719669481415,-0.0197660007067388,-0.00102447798545988,-0.00799263694749025,-0.00685128562655874,-0.00962846288679184,0.0119263369795471,0.0016810981840811,0.00584850647745372,-0.00672401453882155,0.0070503388383273,0.00402040358368281,-0.00416539270874277,-0.00654108302163151,0.000460314790210775,0.0110358236956822,0.000575285014428169,-0.00129381288786217,1.60310133223707e-15,1.00874170128051e-15,-1.90819582357449e-16,1.86482773667507e-16,1.76941794549634e-16,3.91396984267267e-17,-4.03323208164608e-17,"fish_&_cephalopoda"
"56","Negaprion_acutidens",-0.0398329610843931,-0.043605133816646,-0.0203077370962021,-0.0135034227680704,0.0269583839898927,-0.0436541443492494,0.0189509937308804,-0.00302332237895737,-0.0164702299077747,0.0160785411384308,-0.0104211183502178,-0.0129220608239382,-0.0114320565677479,0.00972429243713412,-0.00193962093628562,0.00252314545188857,-0.0274553071929852,-0.042999451897284,0.00133655427528763,-0.00967864818163533,0.0158814625212848,0.0158815250832133,0.00420457540194279,-0.00695908993668162,0.00434914182540215,0.00571256025834679,-0.00114861649270108,-0.00466683030613449,0.00111402759654757,0.000812430036786288,-0.00671650264631967,0.00573833767225498,0.00819932073758812,-0.00244123500001059,-0.00037401523032461,2.16623594062604e-16,2.03613167992778e-16,5.93709109653062e-16,1.4883927423881e-15,-1.08853898117545e-16,-4.64038529823796e-17,-1.91903784529934e-17,"fish_&_cephalopoda"
"57","Orectolobus_japonicus",0.12200054088871,0.0313227966236926,-0.00234566876541385,-0.0685051351630058,0.147219984467078,-0.00757238047523246,0.0811669978896992,-0.0524556911065225,-0.0363519438712705,0.0246391633082027,0.0239628378056986,0.0144876408635138,-0.00823839464219756,-0.0175945217449977,0.0142176065757022,-0.0250826012475209,0.0173521582557955,0.0170206119674855,0.0137417499251594,-0.0123347363479463,-0.00520107855254282,0.00316306168368405,-0.017767732494487,-0.00353627161902193,-0.00329090004379928,-0.00573363387312943,-0.00182310813270309,-0.000443980718446579,-0.000799086481101203,0.00088243844785662,0.00362922042409228,0.00694664297191669,0.00807959966570331,0.000453425171738816,0.00602188245312503,-3.9790219730218e-16,2.34187669256869e-16,6.67868538251071e-17,-2.41993924898765e-16,-3.29597460435593e-17,6.32631967645292e-17,-5.22585447138013e-17,"fish_&_cephalopoda"
"58","Orectolobus_maculatus",0.125909946184228,0.0396659172791543,0.0643734760020455,-0.0968219129562573,0.128421890626992,-0.0200135729929176,0.0738670896143136,-0.0171558884418008,-0.0429355073483155,0.035446707516252,-0.0052725996676285,0.047788588490796,0.00308180909049036,0.00433777922428934,-0.00211746013810444,0.00392722910993674,-0.00449550637581476,0.00386118485601398,0.000808061399630201,-0.000565585744641242,-0.0172700464739096,-0.00341896971456031,-0.000321990479338925,0.00172432145941207,0.0177535011990185,0.0107438326406978,0.00891478646778937,0.00517122567219956,0.00172000925162238,-0.00838874441769431,-0.00180483949803061,0.00708002129592833,-0.000878464048505427,0.0043110777121634,0.000345958118753575,1.19500763451352e-15,-4.11563144675497e-16,1.40512601554121e-16,1.42247325030098e-16,-1.69135538907739e-17,2.8948198005363e-17,-8.52182907573606e-17,"fish_&_cephalopoda"
"59","Orectolobus_ornatus",0.13695776690071,0.0943922329725095,0.0184596394051454,-0.0493517237078942,0.162057389115019,0.00618428485379261,0.0801587437568042,-0.0394149870749966,-0.0528621415790895,0.0263749388669527,0.0149109868861201,0.0302249981790671,-0.0109868179743724,-0.0167850192140837,0.0118951656065031,0.00859032209656131,0.0171290012273089,0.0123886239499609,-0.00935668341932598,-0.0104298089052849,-0.000446842942410468,-0.0148545338076391,-0.00217733809500633,0.00547038647774781,0.00932318063205336,0.000431646511535,0.00534307088981498,0.00253901662112986,0.00161012407839927,0.00284631507071501,-0.00240851984365138,-0.00610710888448789,-0.00234444436984852,0.000959257003380507,0.0021775308872086,9.38485400503453e-16,-3.41740524767431e-16,-1.43114686768087e-17,1.04950770296597e-16,-2.87096735274162e-16,3.67544536472586e-17,-5.96311194867027e-17,"fish_&_cephalopoda"
"60","Oxynotus_centrina",0.223382083836907,0.0943472019447478,-0.130254556363032,-0.103889671240768,-0.145411333716549,-0.00810852297714985,0.0123004890829425,-0.0696815895403194,0.0562760066560395,0.141763015860394,-0.00559418954292372,0.0081652773934859,0.0290652612415844,-0.0255350215730261,-0.00581632413062651,-0.000469240835158063,-0.0125301345179519,-0.00801834126511322,0.0112985387992902,-0.0237750427887042,-0.00230075879063008,0.0217961700809453,0.00711217337984565,0.00977092227167974,0.00221592072868396,0.00538909739494847,-0.00583496055719669,-0.00742429390330682,-0.0169443287363666,-0.00931779462956864,0.00102355421136737,0.00409804322527281,-0.0058244267098252,-0.00470623576646468,-0.00342554530014767,-1.9671764217577e-15,-1.15359111152458e-16,-3.26995375221628e-16,-3.81639164714898e-17,1.52655665885959e-16,6.79794762148411e-17,-5.3776427755281e-17,"Soft-bodied_benthic_invertebrates"
"61","Prionace_glauca",-0.105690067058299,-0.0374005052460454,-0.0133064731401787,0.00692598316294044,0.0125167896056272,-0.0458297193845701,-0.011882147722916,-0.00537174340790045,-0.0327960206896624,-0.00125560017008575,0.0145708633177519,0.00627037489361376,0.00839705250854795,0.030615958824617,0.0145099462879088,-0.000806185525263164,0.00131981578755323,-0.00115995084101604,-0.0153308619012145,-0.000438501431571443,0.00645292326191654,-0.00423013758302251,0.00649154527835128,-0.00760863511315779,-0.00439195427783431,-0.00413635416134467,0.00136113565493129,-0.0061500368840767,-0.000289442010537635,-0.000108233002456068,-0.00405824739525745,0.0032378625488418,0.00468770000529719,-0.00729213603572077,-0.000968211134537395,3.24559308465325e-16,-4.06494499519128e-16,6.27149970410662e-16,-1.88583415376697e-16,-6.41915448747199e-17,-3.53043332415592e-17,-7.25907235796935e-18,"fish_&_cephalopoda"
"62","Pristiophorus_japonicus",-0.109544645443885,0.113823565686888,-0.0680988365400731,0.05541121712864,0.0119957978621365,0.0452723818356541,0.00691558558344704,0.00280595166399131,0.0506360557801765,0.0178719628806691,0.00129323223327914,-0.0362824141829491,0.011089766739281,-0.0231744678818801,0.00426708055229364,-0.000887288159326782,0.00295819292938941,0.0223166261495816,-0.02265474276664,0.00430043097374155,0.0202016057801112,0.0153652862786183,6.499748498066e-06,-0.00780455391693169,-0.00520784492249738,-0.00149868020387117,0.0089323443102525,-0.00253684045856542,-0.00928767388352332,-0.00105907690537976,0.000274706515414976,0.000557596038785677,0.00158258063803356,0.00514336880863542,-0.00309018477110866,1.56130533848775e-15,-1.10154940724527e-15,-4.43655528981068e-16,-1.63280847176317e-16,1.07336015076065e-17,-7.23704950134074e-18,2.36898174688083e-17,"generalist"
"63","Proscyllium_habereri",0.0429741456567638,0.194142383460182,0.0550397684810332,0.107821421665484,-0.0132785949311398,0.0142686955045992,0.0357678479487413,-0.00483723385342649,-0.0442409083173806,0.0543238872091365,0.00997381079611886,-0.0538734769849898,-0.00544205675466726,-0.029440016635032,-0.0461337614463181,-0.0053193957986759,-0.00771420953193987,-0.00619732848250899,-0.00369123038765962,-0.00415353766740892,0.0146716833587186,-0.00154189707811573,0.0168183089139828,0.00286820684522831,-0.00627862371099512,-0.00356963147798066,-0.0197316278612079,-0.00178572208675056,0.00793623437146483,-0.00794271018820457,-0.0106174774980922,-0.0129893558237635,0.00237937569429414,-0.0031234876042849,0.00363752994308514,7.57857318567368e-16,-2.37657116208823e-16,-2.73218947466347e-16,-3.10515502199848e-16,-1.37476835471162e-16,3.7621815385247e-17,-6.46184494801361e-17,"fish_&_cephalopoda"
"64","Pseudocarcharias_kamoharai",-0.124688535477054,-0.0762780204720597,0.0738960753654312,-0.0528791661248018,-0.0480827630225241,0.019249341458901,0.0317103047127973,-0.00946571634103635,-0.00747862623732015,-0.00252126705859455,0.0454076753234477,0.0455851897379741,0.0263581532315867,0.0211062648285248,-0.005277687638204,0.0277150934178662,0.017217543432198,0.0132920323116513,0.0209027204383344,0.0304707766509674,-0.00769906378371572,-0.0132830541789077,0.00292838134240197,-0.00252747734544593,-0.00415735106513889,-0.00417505880171083,-0.0064604512480756,0.0064718154447471,0.00692426831984579,-0.00823070580827758,-0.0014927714414548,0.00357835759792663,-0.00711573118528201,-0.000732301758186064,-0.000185477569380528,-1.70349845340922e-15,-6.37510877421477e-17,4.17200995972422e-16,3.78169717762944e-16,-4.55364912443912e-17,-7.29668062082744e-17,4.03323208164608e-17,"generalist"
"65","Rhizoprionodon_terraenovae",-0.113852933486741,-0.0529820651996156,0.0611019794431857,-0.019509718054559,-0.00954445485983941,-0.0224791126498929,-0.0152943972137879,0.00843947930004882,-0.024519838826378,0.00348070741193063,-0.0190027689620056,0.0144741765957536,-0.0073255820812272,0.00355217500533506,-0.00523817740948337,0.00950646458834778,0.0220820418449577,-0.0309976573224834,-0.00965229737267457,-0.0103090786726728,0.0129254445878664,0.00494170115205566,-0.00191075751196361,0.000825857037749994,0.0107588357278927,0.00506479892792571,-0.00491191093274428,0.000804896330861435,0.00934989169729103,-0.00877153986027963,0.00508918515298498,-0.00382920533746805,-0.00309251440703866,0.0092448544330345,0.00013405579639415,-2.9772191656452e-16,1.28369537222284e-16,-6.89552581700781e-17,1.07552855510562e-16,-1.05818132034585e-16,-1.41271543074861e-16,6.39679281766448e-17,"fish_&_cephalopoda"
