Id	ProcCoord1	ProcCoord2	ProcCoord3	ProcCoord4	ProcCoord5	ProcCoord6	ProcCoord7	ProcCoord8	ProcCoord9	ProcCoord10	ProcCoord11	ProcCoord12	ProcCoord13	ProcCoord14	ProcCoord15	ProcCoord16	ProcCoord17	ProcCoord18	ProcCoord19	ProcCoord20	ProcCoord21	ProcCoord22	ProcCoord23	ProcCoord24	ProcCoord25	ProcCoord26	ProcCoord27	ProcCoord28	ProcCoord29	ProcCoord30	ProcCoord31	ProcCoord32	ProcCoord33	ProcCoord34	ProcCoord35	ProcCoord36	ProcCoord37	ProcCoord38	ProcCoord39	ProcCoord40	ProcCoord41	ProcCoord42
Echinorhinus_brucus	-0.5874120710508226	0.006082700875204259	0.05828922508269251	-0.5061257056135743	0.03288590531804232	-0.0369294491396731	-0.07995266716983121	-0.04172000738903661	0.006717298203876312	-0.06527297174465284	-0.06138243065625295	0.01481311146951763	0.059629123681033895	0.026369843665364774	0.045936733922955574	0.08886364074622555	0.049380474063179476	0.0653739008150349	0.1120192832563479	0.08502220982206163	0.06087482155775395	0.19163684521984922	-0.03311724952621275	0.0028482961818499797	0.19539006284649685	-0.035613398757467135	-0.00459338757112914	0.2213423677703316	-0.021166700100804518	7.007426128124803E-4	0.2297481564760999	-0.010180833242820526	-0.008056153251736914	0.22380919557171405	-0.002423007804064418	-0.020338068548965464	0.18646625356543578	0.021506440825008175	-0.0748106275746638	-0.2701415135546549	-0.01564394709220117	-0.11082644376032494
Etmopterus_spinax	-0.5901180471604597	0.0011268221662318234	0.05012492166852879	-0.5505542436961814	0.03034181281395902	-0.011934478979160697	-0.06046625103588471	-0.024839250895570434	0.009130542030227277	-0.0791575537363844	-0.10296872188239745	0.08386057522280677	0.0640026997695454	0.006601731682207859	0.030823553754203835	0.12263084914400146	0.024587534609511637	0.05301478935591475	0.15468472893034482	0.09211251569012026	0.03724892614805849	0.15300617664764998	-0.015622216289254677	0.0180134158982415	0.15612351529419913	-0.024945978908712578	-0.0031326636627403634	0.1909560961078749	-0.004768099281838454	0.00908326575174111	0.20811657957844926	3.45603006728425E-4	-0.010542836138587931	0.21143168183165506	0.00450381364623375	-0.034759485550622526	0.22550512713445797	0.010615908692363011	-0.08682319706883132	-0.20616135880925507	0.0029085249504267503	-0.14410732842976737
Eucrossorhinus_dasypogon	-0.5791215952341474	-0.030093401746056455	0.07581967942989563	-0.4377077560041875	0.05454247380984656	-0.019613996237891777	-0.1598337914972057	-0.0016302378952872208	0.02602831860395585	-0.16817221258817297	-0.019096931208883488	0.045206509815584536	-0.02658192351102125	0.01118373530348446	0.06226940504520101	0.010097750141385501	0.004209856254445803	0.10544875045761215	0.09784522090259679	0.10392522596043585	0.04311025379372442	0.1795854298152308	-0.0695203236111673	0.05607957990894806	0.1721962205635149	-0.08481728545890711	0.04256882818207963	0.3029926571750549	-0.00615308782345618	0.007159016313343862	0.32236743488112685	0.017053774412558252	-0.03972962941122512	0.2478602960041888	0.0180906636049886	-0.09486625239176576	0.16179341245626302	0.014298548633065122	-0.16612996526979407	-0.12332114310462747	-0.01199301023506804	-0.14335049823966953
Euprotomicrus_bispinatus	-0.5371995375424363	-0.017290505827675665	0.07625756184549022	-0.4807191373356012	-0.019004317381825328	-0.017761744605593766	0.008204276685164224	0.036345577597068454	-0.0630158257078636	-0.05799669486550402	-0.08246761215694594	0.09234329004351186	0.058883331166249754	0.040022964944453114	0.06226586075483063	0.09260150208212918	0.07649451952840483	0.14297860241014287	0.07356046813827866	0.09228014740633321	0.12844768671676804	0.17887705031855972	-0.03016498722527118	0.07170415199860306	0.1663132102787677	-0.04026535906080827	0.04188481853128094	0.1910296826078693	-0.046287720429116	0.06606655346597526	0.2288993956019451	-0.03450593340076435	-0.05876416349330642	0.20239404815448409	-0.012265100075709238	-0.11693116466198139	0.18167605338351486	-0.013060021272683547	-0.18881672421911827	-0.3065236486734517	0.050168347354529394	-0.23665890307874587
Eusphyra_blochii	-0.5860734451201335	-0.028891607676720027	0.023237263194916553	-0.5123181542040159	0.01560022929288461	-0.015047716458725257	-0.04686774525090475	0.01118948894976587	0.01909655220606634	-0.024865690892072235	-0.00813253425428079	0.03847045153512551	0.06330314847825684	0.021858427707363487	0.026170687703315054	0.11712489009375789	0.02227236049578608	0.0595698028030489	0.11081710541216887	0.051545451264784416	0.03161161711586038	0.16720608529930728	-0.03304189466182281	0.025200227813635363	0.1639331697633509	-0.040433979299545446	0.008963358984522196	0.22025943161349656	-0.019246503367069956	0.03397579301456221	0.23428981442548938	-0.014047071990430612	0.012751034294295256	0.22633273239697435	-0.0012691633643168046	-0.02424457940888018	0.17615728048701026	0.012371078536802305	-0.12284452691650795	-0.30929862250268586	0.010225718366802477	-0.11690996588123549
Galeocerdo_cuvier	-0.5743900213060085	-0.03032332954317701	0.04433142490750039	-0.48273571390133924	0.01273430825845466	-0.04617553444286653	-0.05302208575589575	0.01932280147795708	0.01925293365335692	-0.04045276489609129	-0.0037091594447579753	0.02991222546981179	0.08192317120474975	0.02666718037520635	0.037731697743187666	0.11757214078912794	0.02935326971434923	0.07224664869968209	0.1381782707030429	0.056881454100495964	0.0557416348516319	0.15183156004709242	-0.03260834648184484	0.03694753330420958	0.17135815751489142	-0.04151135450854678	0.01331519071155196	0.21803955259957108	-0.029759403724104586	0.01998180965213707	0.2270074912196848	-0.024062935909541984	0.010449899433386298	0.22094322738594666	-0.010143395531624577	-0.034546757233708765	0.17329024864230105	0.0330274716938887	-0.12774363336638547	-0.3495432342470703	-0.005868560476750995	-0.1314450733835006
Galeorhinus_galeus	-0.5730955179766233	-0.027041805226435348	0.03861665844225356	-0.5016987455212142	0.006368930481218415	0.001508612830908907	-0.05537370564687961	0.009517794904772073	-0.005549641749015666	-0.0480626858833429	-0.007295606010577573	0.0036330894404599736	0.041131041656116224	0.02388230783426012	0.04528966616219829	0.09501287504386541	0.01643471219681739	0.08859741545736638	0.13977071849905218	0.10075996266853121	0.060708037845533566	0.16122318319181467	-0.0476133747073335	0.02973152405726598	0.1625902780970077	-0.05253944375161716	0.018797085517615136	0.20696724334404748	-0.012543818925901503	0.04227480438657967	0.22623717194032889	-0.012423171796545316	-0.001983064044668371	0.2169077061956004	-0.011698149081684948	-0.041694885089839616	0.21195506785289792	0.005421968544962888	-0.15514697086499862	-0.2835646307926717	0.008769692869532678	-0.12478233239165967
Galeus_melastomus	-0.5353750142206938	-0.019220205565521835	0.0022866922543380713	-0.49402140067590644	0.03166343874577031	-8.69165881038414E-4	-0.07889069096646731	-0.03528413468214382	-0.022829502743457894	-0.05338911941305794	-0.047584596929658544	-0.004714051304816745	0.05604998333739888	0.02548807181291793	0.034962290328288154	0.07200893639320272	0.04019444559804663	0.08034390866523232	0.17218692197297378	0.10418746097814238	0.08045753179254525	0.18435602686936814	-0.02332373097284364	0.08310032854229593	0.18578815911318167	-0.04045983073204794	0.06182772835209778	0.26212661186899716	-0.018258273938888746	0.03727486220644626	0.2530697845462554	-0.0317915538801443	7.116413325289166E-4	0.19550980420222155	-0.010706671960525903	-0.07626087823009695	0.11669429284368182	0.015569495912187377	-0.16548583366954278	-0.3361142958711525	0.009526085614725302	-0.11080555164481537
Ginglymostoma_cirratum	-0.5167931818360981	-0.05892065152523224	0.10194306439795767	-0.3892537302892907	0.05877505846397375	-0.06772175258566426	-0.1894877989328053	-0.021143219726770177	0.018823081774169262	-0.19972751927458116	-0.06951140039494474	0.09389705398006132	-0.0170516841464504	0.02435378323694714	0.0636183731127878	0.04364566095354674	0.04869287132111459	0.11783784374860577	0.16673825919591245	0.16558798410779269	0.034052533075838456	0.17783368604637104	-0.06723178280521762	0.030928734331858616	0.1795543121621584	-0.07951777641634197	0.017185366327013403	0.21509432073635754	-0.02491185092789784	0.023505104862990407	0.23450107426232966	-0.024132135412668246	-4.286787786168863E-4	0.22868855757034784	-0.011878534858459855	-0.11054614022133255	0.31873258594599096	0.04302084794926897	-0.1844475351817444	-0.25247454239379197	0.016816806988429675	-0.1386470488439335
Halaelurus_boesemani	-0.5695798357547097	-0.03813022323166871	0.055163418416479024	-0.5078307380966001	-0.009299341857607496	0.03200451437510604	-0.12279578709970587	0.0031122878410023373	-0.03197587028224259	-0.10719618164096248	-0.0205711366830405	-0.027316670599479675	0.04274063139102575	0.04302719794133264	0.005098772591215302	0.11881340682795383	0.04537041526968942	0.05813865063463658	0.16232895638492773	0.07565020210510784	0.051875035930192014	0.18420036126326028	-0.02258745906349077	0.0276641301625109	0.18526949322619413	-0.033807371108470645	-0.005481707309805588	0.202450294346724	-0.026301963127672752	0.03269338144800833	0.2213422080780139	-0.025478376557826955	0.015846790405265855	0.2233924774120445	-0.020133219740346736	-0.012974606983939005	0.23133595030104603	-0.01229074621849695	-0.07881934184493367	-0.26447123663920863	0.041439734431492285	-0.12191649694300259
Halaelurus_buergeri	-0.5645312852032991	-0.020373525667203646	0.09781938196569012	-0.5233345624282791	-0.018310248054154328	-0.011251637401002712	-0.15869748980065698	-0.0155153756736468	-0.023137498883877262	-0.11233325688918205	-0.02723164912207211	-0.0034622541876564335	0.011339766792852986	0.03362524946749895	0.007056152492007743	0.12060069291043592	0.028006765080254754	0.08581563464160102	0.1629506314709671	0.0912022095944642	0.04683419177791574	0.19407007901247328	-0.030605597417898266	0.0384179610171319	0.18349685459760726	-0.040620313276638634	0.017302132314463807	0.2121326683985929	-0.014221750325271596	0.031351408712271545	0.2246995426763353	-0.022497795522918983	-0.0013086897622226062	0.21676377216451856	-0.020303693434610193	-0.03824967940233448	0.2110153542359129	0.00578546749824875	-0.10661404607948058	-0.17817276793827314	0.05106025685396788	-0.14057305720448526
Hemigaleus_microstoma	-0.530080335084848	-0.03024694917293641	0.06795679869212942	-0.4624275699179846	0.028216461476178505	0.014216823866431328	-0.16884791708139021	-0.0244233675337275	0.002006322740852799	-0.15442812622762297	-0.0436656012634833	0.0250536033689282	0.012113799466135068	0.04382076949364967	0.04486148232434868	0.07024427878435202	0.05398047066798413	0.09084068071337977	0.10818363232311895	0.10178588443684913	0.07033182434508091	0.16787745811648253	-0.04526562260226363	0.028766253138855592	0.17404065764040724	-0.053596646336683866	0.010569504521007711	0.24635019136649297	-0.02221852846216494	0.028216999093540925	0.26702623080628834	-0.020717982654329517	0.005208365377500256	0.2542526957661403	-0.015782219635891517	-0.04739862182614001	0.2268774647007351	0.011474294881839955	-0.1808616266551942	-0.21118246065831148	0.01663903670498608	-0.15976840970071457
Hemiscyllium_strahani	-0.5263608340660386	-0.06375061885900321	0.07347417666376263	-0.36603316747446996	0.05511923670265104	-0.08495624047226294	-0.21496000683666344	-0.019514970441924285	0.04142696162818072	-0.19789041099434232	-0.05185151395013544	0.07385378229892989	-0.03243900679829287	0.029622623456479407	0.0745142422204311	0.05386128816177215	0.056845133471720106	0.11020796090933417	0.19295748504950877	0.1313048645823922	0.02366146996937704	0.22598135097074074	-0.04468463848787239	0.0407490935672055	0.23021423394139487	-0.07060390535446567	0.006239709287294055	0.2542404285355321	-0.023733639144768975	0.02949666566362034	0.26364114648220793	-0.03430072350202774	0.0054023633307439	0.23533129511651016	-0.05202377269719556	-0.03714296154043334	0.14990378091345796	0.06276664275235186	-0.22422752623677966	-0.2684475830012893	0.02480528147184763	-0.13269969728936015
Hemiscyllium_trispeculare	-0.5536993093064144	-0.0672346689857054	0.08481078576912741	-0.3553456793007547	0.05551764453311862	-0.08339090127280577	-0.18243870236811027	0.0014123754593088882	0.021686405425071227	-0.18221095284973235	-0.04232558157949816	0.0651343578296907	-0.01821557156948763	0.020659033986682535	0.08433661416420984	0.03569241611507022	0.03958210094363805	0.13127507308388536	0.1931767733328556	0.11742155825419527	0.02925002375911238	0.2216903711909382	-0.046066037770270074	0.041974305967548316	0.22130661411602837	-0.07110276045275962	0.009137172173992146	0.247627565281415	-0.022085185048535468	0.04361338347302164	0.26365162217086663	-0.016562719206614278	0.010482591646058418	0.21321220971318947	-0.02690691625993829	-0.060785186703342875	0.1559590415076148	0.03837976603123094	-0.2376732528666058	-0.260406398033487	0.019311390095171896	-0.1398513724489499
Heptranchias_perlo	-0.6026518595344998	-0.04240380559900205	0.012957905351582283	-0.5780568598380595	-0.01271868812026579	-0.011681787701377774	-0.10845710875637529	-0.006254148100780052	0.016058252461831814	-0.04781227629785512	-0.026075747173344845	0.06525553967590661	0.09908651045618976	0.05527398203399671	0.08228243385810641	0.130055059612714	0.05361948881852354	0.0960904353026866	0.13902294203823068	0.0851133869368678	0.06509149631665023	0.17128731385759935	0.0043898450869123695	0.019402793960645155	0.16072254556408952	4.163538242497652E-4	0.009398663864723676	0.20413322598592076	-0.05240505972851263	-0.03475804014586445	0.20642572525042402	-0.045885619122513405	-0.0490426298091083	0.19327039986458963	-0.03481685786361744	-0.06716683466846582	0.178537549464807	-0.027378181738355697	-0.08024582115161333	-0.14556316766777416	0.04912505074584015	-0.1236424073156994
Heterodontus_francisci	-0.5200380146035035	-0.08374959992813988	0.035803567166599264	-0.4018395508957997	0.03177484428359007	-0.05502647785701352	-0.1589969263221659	0.034979453876205414	0.017643050387469432	-0.13293556593923564	0.014823522355532626	0.038800504919641834	0.026636246172299555	0.05965981588844179	0.07835501892888048	0.08619214819664855	0.06422433383513884	0.10755784625088086	0.1100946228795377	0.1204120961424878	0.08350666494593341	0.22205225032660364	-0.07528410168995861	0.052667959273420634	0.21783738443412964	-0.08479585988409634	0.041227811446447535	0.2619917415024653	-0.04778825916337068	0.060616191230918555	0.2798850670900283	-0.053110479941180955	-0.02307532153459679	0.2276571193934449	-0.036714256178257285	-0.08482019820463224	0.09186328461831528	0.031124175702320733	-0.21337307619369006	-0.31039980685276597	0.02444431470128894	-0.13988354076025228
Heterodontus_japonicus	-0.5803604240444848	-0.12427480546047967	0.04496588111116562	-0.41772525673929056	0.05666462300218555	-0.06963195344510191	-0.05972845834405578	0.05003300088178547	0.010406670518486384	-0.04116609609552762	0.03625328701220399	0.04930877101220987	0.021728905042966207	0.0536187630383027	0.07943666584988239	0.08532186962679884	0.0636127042870636	0.10913160054346022	0.10532737015122436	0.12289708775597184	0.08858784406992494	0.1907626875901268	-0.08110507086142923	0.04193206007516192	0.1996305963922451	-0.09520678127428604	0.026098143587497156	0.2551412288522486	-0.01643955203747047	0.03449541639013442	0.24699078371778543	-0.06323197179213172	-0.015646226380032324	0.23379930997737122	-0.056627581936084956	-0.04850581109004047	0.06593226982143872	0.02080378407129292	-0.20770023391935172	-0.305654785948857	0.0330025133130694	-0.1428788283234179
Hexanchus_griseus	-0.5802879487517691	-0.02420710326660281	0.051278468365032776	-0.5291208761834304	0.021220943202572666	-0.009455008520753476	-0.08044061300861842	-0.055585558382980176	-0.0037645402548009514	-0.06210548089044564	-0.04441991082703017	0.017698061370124016	0.058870836056397806	0.02407911963906692	0.04969784513752422	0.10219431428836524	0.04860899360098796	0.06821883718600388	0.09915782236927347	0.0749095112354231	0.057494722640303565	0.1594654851181713	0.0014221507619495387	0.03560017126439436	0.1588028777025635	-0.00699382019053011	0.021000676587670637	0.24935529501595666	-0.019598851519122037	0.0021125650856141723	0.24419525355621416	-0.02212941341520005	-0.029114463190119077	0.22004889654411394	-0.0247114104914306	-0.05388564016290943	0.19813944175386303	-0.01657593581287428	-0.07523053934482941	-0.23827530357065385	0.043981285465768426	-0.13165115616325188
Isistius_brasiliensis	-0.5925440203469342	-0.027894486987095755	0.1702324788348203	-0.575358038446224	0.09066738626082675	-0.051254453402909614	0.01606610760402103	-0.0046127261459343455	-0.13950582312590493	0.03560139458564722	-0.08157703965284804	0.08598770579183418	0.06086178806856658	-0.02452749251831625	0.09819282166045917	0.07694672874619031	0.033795581650495427	0.14220529253770747	0.07550968746765356	0.09602504378475353	0.10898365155508534	0.14665218173582706	-0.04943532700898769	0.08209811461244328	0.16625238767807066	-0.060971719258936574	0.05050970858148167	0.1781260818820011	-0.017498834351984856	0.08031381838588912	0.21570815762945333	0.03192665043363273	-0.030774104339482307	0.16818860177491426	0.012902059819027825	-0.13638819972964844	0.1388890535717965	0.020053172097865737	-0.20046531774640064	-0.11090011195098697	-0.018852268122498392	-0.26013569361537403
Isogomphodon_oxyrhynchus	-0.6182537087313051	-0.041588218722067714	0.06050281509053659	-0.5240807406180891	0.018039688825745116	0.031052438092635613	-0.05926131198745121	7.797293299397108E-5	0.0027198792171006223	-0.03573964837110091	-0.010802111491054648	0.018660002996572854	0.04884646643886355	0.022650453911195464	0.022904288575592843	0.08205781360873407	0.024311713262222815	0.04414666487184636	0.14644791835571552	0.07244968662875331	0.023644696193076728	0.12291677551992587	-0.032458374654541426	0.006009769177795244	0.12310110675516589	-0.03979739793638913	-0.00530387670098733	0.19328399162109244	-0.012433377113054384	0.029311703303813462	0.2211027503653993	-0.014553659846831438	0.015256947369749118	0.2313240593661892	-0.0118043581719496	-0.006975783940250517	0.28467748115160707	0.014071680502074326	-0.10874562947840452	-0.2164229534747573	0.011836301872896818	-0.13318391476909883
Isurus_oxyrinchus	-0.6147532532054589	-0.058844239432842296	0.051809766369517146	-0.4263650837467251	0.029694420772847216	-0.03081895317974367	-0.0618105494111693	0.011153436872567018	0.03596213772336172	-0.06494617006705501	-0.00375931560352897	0.044605184516274335	0.05081482313029091	0.020743506024663284	0.061380918254326136	0.11813332222463696	0.03398953106745787	0.08638693630733704	0.1465505342449094	0.06414174872547354	0.0512170820922746	0.11696091137115057	-0.01317826458288797	0.034529437182017564	0.12683154164563287	-0.027284619947457303	0.012750553165371246	0.2325466299294637	-0.031189059523357845	0.022499329121188016	0.24374596108794638	-0.03144527280848414	-0.010301368645419785	0.23176906679659606	-0.015485183522663286	-0.058300715891110765	0.20048244056971903	0.01980293323677598	-0.1427073435993122	-0.2999601745699374	0.0016603787214369975	-0.15901296341608173
Isurus_paucus	-0.6163692124455195	-0.05377988322541187	0.055503667541602124	-0.42377067847923106	0.031269662424897884	-0.044949044730368926	-0.05094086237458333	0.01021352428249418	0.040397066645524234	-0.04891071792156581	-0.0029317689528908335	0.05022761190457302	0.049249492812503064	0.020884573233442255	0.06849227645737414	0.1221218773733011	0.040431280470126424	0.0859796858829345	0.13536703323758464	0.05801965915490544	0.048546255419014035	0.139374402578929	-0.034969025112911015	0.026892221513192073	0.13154420782061912	-0.03571184798831044	0.015243796700162383	0.22820853914073844	-0.023782935986950266	0.029550194735141477	0.24189126384408074	-0.022369530936161886	-0.008426286910166662	0.22340170527502973	-0.01260992339068151	-0.059093192822302285	0.1826102900456713	0.02614407886646393	-0.1424769021110743	-0.31377734090755777	-8.078628390120746E-4	-0.16588735022560566
Lamna_ditropis	-0.5866022404482616	-0.05410810856257798	0.03844100578473296	-0.4555096680525578	0.03319872941652785	-0.03367440732844806	-0.031712402030491575	0.016871412096021922	0.03802678296049514	-0.037697797647145245	-5.546973414162718E-4	0.046917389041083904	0.048577965725677984	0.020759791998121446	0.05389293819128009	0.11696820581834319	0.04598738142254556	0.08866548866523585	0.14098019390777583	0.06791715029788631	0.05621214648766415	0.13462741689110794	-0.03588815653545793	0.03454902404844872	0.14025607503611012	-0.04502827597793999	0.013325926485237003	0.22888662389056533	-0.03608621131930063	0.04764559591513619	0.23823641488844832	-0.028542200337632783	0.00841254664382544	0.20871338781142929	-0.005661403489730722	-0.0777026871162232	0.18363801222677972	0.027855881652713382	-0.15647925261731244	-0.3293621880177824	-0.006721293319760603	-0.15823249716115506
Lamna_nasus	-0.596920037219874	-0.04978820632451266	0.03438076355528646	-0.4368618639504853	0.04442068560700282	-0.03736610156677369	-0.0399872333811479	0.017618139853123892	0.03379941421426782	-0.039170399461014735	-7.742728257095881E-5	0.04935564842497741	0.051065139795687685	0.014991164080346639	0.049344907276683746	0.11716537897710755	0.02775234163098671	0.07454661048204014	0.13063989255981187	0.05809654187951008	0.050559654419358356	0.13697426363532458	-0.03538940806983675	0.034289633635645585	0.14581856633174342	-0.0453155898239102	0.01741305796505394	0.23161149973238845	-0.026900245948411686	0.05023984736692932	0.24611315568874007	-0.018702310687808116	0.01836185142928287	0.213907195742577	-0.0011241783454841222	-0.07165099953095931	0.1835798604702521	0.03475833204304424	-0.16419701999404726	-0.34393541892110985	-0.02033983861147889	-0.13907726767774642
Mitsukurina_owstoni	-0.6172306663100713	-0.06575498721043616	0.028007270318923208	-0.5381285796652927	0.035714977339932806	0.05687016180337784	-0.04988951986487035	0.013643123559032307	0.009036905183115108	-0.028485931146319518	0.011369029707215062	0.026478489054825416	0.04255673970042808	0.030038998696824082	0.03710360601883499	0.0622901306865057	0.037826036458028914	0.05391935179848639	0.12573384717734284	0.07858934848909244	0.036099973285905744	0.13479283499626815	-0.05248264323428983	0.02773589696234769	0.1412428117254984	-0.05674192526597804	0.014980498520150497	0.2026837919115311	-0.015739182604726832	0.03668675116461605	0.23988701923622258	-0.015801926052381	-0.020248720971227124	0.23618261374064392	-0.013954678188295874	-0.05722057191719625	0.22537108980441958	0.0018167816834755296	-0.10278275814074198	-0.17700618199230794	0.011477046622500348	-0.14666685308142544
Mustelus_asterias	-0.5490415173991618	-0.053587466540147705	0.05359464569548788	-0.44545744983128266	0.013543392238819472	-0.02140087392004841	-0.11220205211517001	0.01905074717942295	-0.00618173543763761	-0.10344375004210524	-0.0038218667081958736	0.028114929331731008	0.045054439024891875	0.03389594323326213	0.06086775732807046	0.10702970215205096	0.040417206031601316	0.09438078594754407	0.14251222230423016	0.1161504511646011	0.052043637803229285	0.1646985997667285	-0.04163868061003538	0.024770563941671687	0.1698730908872865	-0.06116945561130993	0.007487274971107387	0.21754445191818406	-0.04326880489479788	0.04037163371483419	0.22822571930700455	-0.04057203313317854	0.02931155648827589	0.23420001172956162	-0.030236866343247633	-0.015780223058361915	0.20244849762945188	0.03819888053433905	-0.21215454465008113	-0.3014419653316681	0.013038553458871643	-0.13542540815581633
Mustelus_henlei	-0.5685256475495124	-0.040408269710505845	0.06862629890035002	-0.44827586785210355	6.508210730664377E-5	-0.0010010677539375318	-0.1000802260776013	0.023625875243483595	-0.0033729739646882117	-0.10383442505564601	-0.0051764646966511434	0.022275513782271966	0.014068605937996425	0.03188340633656314	0.042353371162307286	0.10028343396187385	0.031103826102933305	0.07505274524552868	0.13103684087703052	0.09948451044098522	0.07025393339703842	0.15301111482551677	-0.05528825267793454	0.05407838442327367	0.15718789011108603	-0.06599186825250913	0.045414213398940674	0.20876073210366525	-0.032771117433451444	0.06265213228841399	0.23691377900497132	-0.03136679386230726	0.03009698563882088	0.2403495466945691	0.00927004037370914	-0.1439738476284527	0.2312564228140327	0.018033179216131692	-0.16898394402845487	-0.2521521997958795	0.017536846812246612	-0.15347174486141227
Mustelus_higmani	-0.5536159945101323	-0.042843635613881825	0.04174858663941591	-0.4733142412826003	-0.0010193962090406447	-0.00918996191475642	-0.08202276749820618	0.02701185302241662	0.010584683471002106	-0.08086613794459785	0.005684179363334332	0.03498800412717823	0.02961522981465769	0.02812551208699748	0.05685414775768295	0.08350184560240423	0.024320923250050114	0.10130523899808536	0.12501193480719924	0.09577432287390021	0.0685972814069529	0.15793194459570215	-0.043343429409239145	0.06690503832133135	0.1609786858634901	-0.05684980227021933	0.04341533275742651	0.19259305719924485	-0.029532750737209595	0.05878429944889053	0.2520450274605873	-0.023917372197213505	-0.0643229097604053	0.24131560386071596	-0.012236450682663054	-0.10574700409671142	0.22281694268767507	0.005320082066729445	-0.15847362148869884	-0.2759911306561332	0.02350596445604626	-0.1454491156673822
Mustelus_mustelus	-0.5400068748679089	-0.05030406424979794	0.06424761417115314	-0.45240901826088487	0.00647322419501035	-0.018613090478542312	-0.09617087233724332	0.026865634930614887	0.006558221255731334	-0.10405356906544423	0.002519064754586946	0.03827417142032358	0.021979366812521522	0.03016875696730124	0.06353775571809182	0.08223751715059058	0.029671072252972063	0.10957328622487113	0.12998966629719122	0.11300705023571507	0.06513981481718978	0.1617843755049757	-0.05449655974224349	0.04451991825016907	0.16500625456625737	-0.06566582197539375	0.032247078624601556	0.2097257505817556	-0.03402165015362457	0.05506378471081161	0.23955213422103583	-0.031169259095323223	0.010370254893891913	0.2396661362687428	-0.01180842338286856	-0.11291122215393061	0.2175449713828704	0.01705366529450809	-0.19350527080897115	-0.2748458382544616	0.021707309968541505	-0.16450231664539416
Nebrius_ferrugineus	-0.516520216221913	-0.04905777643132323	0.07773561960001593	-0.410426202774636	0.03534013074370168	-0.07428004210307619	-0.11748276742679836	-0.005435789959327455	0.02024699852541206	-0.17403257923613724	-0.06383609634341303	0.0834765614818182	-0.002120727966386316	0.025900465242759102	0.07249933677462785	0.06379096296774513	0.04867064972931411	0.13296400321158078	0.16210336586840698	0.1654161938561729	0.04765133269111135	0.16805624887927192	-0.05986259137746222	0.034391717930196145	0.18143817791247652	-0.07500838502486493	0.01737700237248207	0.21136927668759561	-0.03671559423682802	0.02765456871470391	0.22569556541528565	-0.03145512282092532	0.0055042879858190185	0.22136221117603616	-0.002948033479763884	-0.1202878810844591	0.2797865439550434	0.028096009143711707	-0.19617092337744205	-0.29301985923600243	0.020895940958248857	-0.12876258272280605
Negaprion_acutidens	-0.5800500158919104	-0.025222948759231437	0.06208746752457251	-0.4761951421313857	0.029574263999753894	-0.01681334109077727	-0.05445677757388763	-7.494768796163873E-4	0.018457355645377423	-0.05968841172176277	-0.02251528339856032	0.03707905724678902	0.027572974591566393	0.01169475666754273	0.041320773403381805	0.0922565102898233	0.025356150852066016	0.07646480831547603	0.09412024526292284	0.05779471197343394	0.0533586219476573	0.13728164735843146	-0.03280317593045015	0.03789596286535872	0.1445070582249865	-0.04273654722239338	0.013995581923487661	0.22429580985001935	-0.012446376284938745	0.07351114450291105	0.2545592681964617	-0.0076066846920510535	-0.004544450846713215	0.24951934050019664	-0.0023224111174575133	-0.06123168738515469	0.21051851513158337	0.02101195204665947	-0.1854586767533241	-0.26424102208704325	9.710687452425398E-4	-0.1461226172990424
Orectolobus_japonicus	-0.5738521525361641	-0.042536962704035126	0.057337532559050094	-0.4180738028397276	0.05044741311999085	-0.02354653336008322	-0.11996334601958086	0.007026857936273565	0.03246414671501862	-0.16553567628628912	-0.017195761459409268	0.05288903501114041	-0.040441343181370604	0.009145742988364266	0.07317575698392724	0.051598579763723444	0.009405582672980202	0.11494843761829024	0.10741636309921018	0.1106101088553469	0.03166288993779827	0.15178267524586397	-0.07351268962670224	0.07365703312996591	0.14822156025220462	-0.07913820846722411	0.05473297670485951	0.3011294744356543	-0.012640621920891772	4.581009466555503E-4	0.32338113553930814	0.0059508435903578285	-0.041877854150185405	0.2415019401459298	0.022927182486117317	-0.10925112483008172	0.17448870128644206	0.014164408911933789	-0.17222656285194476	-0.18165410890520417	-0.004653896383103498	-0.14442383441441337
Orectolobus_maculatus	-0.5566799113712622	-0.04372806514442516	0.038914320202248116	-0.39514993227755996	0.06275257276688946	-0.0255771762772153	-0.1307621289009359	-0.002506339136161854	0.031225997425668908	-0.13802298532348722	-0.01868479513087124	0.04730387319203813	-0.04776917292011196	0.0048272010492650015	0.05848782082476993	0.01133572330861172	0.014493446589906998	0.10736752278396619	0.10820015927455474	0.11932596350199973	0.04821646974050651	0.16425736723679651	-0.06976736941828587	0.0771898158563889	0.1638765236308524	-0.08897304495982492	0.045459353506258154	0.3098311269519298	-0.007511241426104227	0.014698418857166613	0.3397818330131043	0.009280536527760253	-0.03476959418448748	0.23878867009799398	0.01880295522799367	-0.11360242081402394	0.17973586192886407	0.0061845743825330035	-0.17891282903669253	-0.24742313464935034	-0.004496394830678631	-0.11600157207659578
