specimen,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42
Atelomycterus_marmoratus,0.04187601523987,0.0681039518215229,0.0659316067469712,0.0877184653144968,-0.0192447421825815,0.00318510304543462,0.00411002592499812,0.00503534129355135,-0.0131228316345792,-0.000294944335852429,-0.00564839337792044,0.00895929938996436,0.0244394342051108,0.019593305883048,-0.0148692441341127,0.0465953915646264,-0.0143855588401416,-0.00394870099884403,-0.0115788765073182,0.00172686534853583,-0.0199501320037165,0.00965273688522814,-0.00795140382115047,0.013240593077721,0.00103563277843202,0.00213636925045536,0.000817089204719177,-0.00350921660324824,-0.00710574444556944,0.00134095330475946,-0.00292619881179692,0.00366038696720235,0.00121995970996957,0.000737271348987322,-0.00106885755673654,5.99412013080336E-15,-2.16883802584E-15,2.7972416050126E-16,1.97758476261356E-16,-1.24466409401336E-16,-3.33934269125535E-17,-1.02999206386123E-17
Stegostoma_fasciatum,0.189879021299254,0.0384672177162474,0.0337107959028423,-0.120905823156217,0.0232396266959134,0.037983860762609,-0.0380047989084851,0.0694497997639882,-0.000279008546562772,0.0326429829692131,0.00720371535584251,-0.0301722351838551,0.0053782942913265,0.00426052213044399,0.00860411387222725,0.012266129160108,0.0163424421974066,0.0101853236834687,0.0225083544181745,-0.00155304657419858,0.0198695866383804,0.00176794237120716,-0.00227307350029933,0.0226150250751226,-0.00954244838079847,-0.00270210836619032,0.0155539561633031,-0.0105930975298578,-0.0093177244773819,0.00109600940063356,-0.00903208447015217,-0.00364361017504791,0.00374026936992315,0.00355986262922849,0.00266043112690473,-2.24906898660393E-15,1.04083408558608E-17,2.46330733588707E-16,-9.0205620750794E-17,1.04083408558608E-16,-9.68192540029555E-17,-6.46184494801361E-17
Stegostoma_fasciatum,0.208896153103203,0.0744737193362581,0.0355756532285613,-0.107100135202225,0.0146852740807053,0.016939774407419,-0.0512090884154867,0.0654297685501917,0.00974323882447124,0.0408341805393785,0.0165578283538244,-0.0284305449976603,0.00676868495458974,-0.00193883052477576,0.030175990000524,0.010877350313343,0.0145271224213713,0.00660857573130389,0.0221187130954503,-0.00676565542413527,0.00253858971686914,0.00218960686790198,0.0201705484710879,0.00577629670014539,-0.0121212748046588,-0.00186073379677039,0.00684069391885869,0.000159499505666578,-0.00520216611750928,0.00474713339865694,-0.002303504525174,0.00760083785370748,0.00521419645290235,0.00175421404621665,0.00184436980102206,1.90862950444348E-15,4.95263552391378E-16,5.33427468862868E-16,5.55111512312578E-17,-9.36750677027476E-17,-1.95156391047391E-17,-3.8597597340484E-17
Sphyrna_zygaena,-0.153887059348896,-0.0537886607800547,0.0268656587127809,-0.0314229583255821,-0.0223798744949637,-0.0145375536356796,0.0215623029937894,0.0172672214227794,0.000915047979738432,-0.000274890343347939,-0.0147968399453142,-0.0097785857901773,-0.009188902567573,0.00444028352536349,0.00324133181192427,-0.0114276046572383,0.00766675628176836,-0.00995328202810082,0.00109270835925726,-0.0103356397819462,0.0105001290237854,-0.00327628262951563,0.000401736256320242,0.00315273640453802,-0.00112969685813361,0.00685532522801278,-0.00186380546003892,0.00354305166048422,-0.00115271822689162,-0.00393357092786037,0.00865717464267057,0.00222090714155793,-0.00464713318883888,-0.00153294581874073,-0.000737024593528446,-1.30971622436249E-15,4.69242700251726E-16,-6.76542155630955E-17,1.73472347597681E-17,-3.46944695195361E-17,-7.81709766362049E-17,2.32019264911898E-17
Lamna_nasus,-0.0666592100628248,-0.0931194751512679,0.0704060879861475,-0.0478598343324555,-0.0476340010807537,0.00554488901432872,0.0293907411528806,-0.030167312506284,0.0124102560715708,0.00683849031860373,0.000834268906576729,-0.0141220047694817,-0.0128783028318064,-0.00511252402343048,-0.00106932009037403,0.00582631766752474,-0.00511115827342475,0.00275304000261002,0.0102905009951814,-0.00521416087381408,0.00384560221987998,0.00407941948707775,0.000256370114898357,0.0147576568575136,-0.00167162548165352,-0.00382258080292934,0.000986984191019194,-0.0033021609990949,0.0014266782937471,-0.00611408685711018,-0.00686962280483977,0.0041653935749681,-0.00381270017424699,0.00156952069785999,-0.00547393712336497,-1.68051336735253E-15,-8.68229099726392E-16,1.74773390204663E-16,5.3776427755281E-17,-1.76941794549634E-16,-8.50556604314878E-17,6.50521303491303E-19
Prionace_glauca,-0.0706741224675958,-0.0577590082057887,0.0200935395490645,-0.0319649606656764,-0.0367504957869852,-0.0557648608023973,0.00863205062970743,0.00952384749285901,-0.0261941217710184,0.00833157898030784,0.00812288899198132,-0.0107534048856755,-0.00548039317861402,-0.00372618288816109,-0.00173173636642159,0.00648628833542071,0.0044944154261429,0.00652775110721849,-0.00653311935816192,-0.00997115484727921,0.00112143031901894,-2.44214748816752E-05,-0.00823932460617317,-0.00630702243229416,-0.0126988512956103,0.0117832032312176,-0.0053523503132825,-0.00385001797492701,-0.00503349973424262,0.00488004806642972,0.00750547476853397,-0.00553081758872102,-0.00300339310297632,-0.000282958462316008,-0.000668752115158177,4.33680868994202E-18,2.13370987545147E-16,-3.963843142607E-16,1.99493199737333E-16,-8.50014503228635E-17,-2.0870891820346E-17,3.31765864780564E-17
Galeorhinus_galeus,-0.0739079460511504,-0.0230257204779488,0.020104173043744,0.031412890314177,0.00281668263673443,-0.0191337214939477,-0.017525293163894,0.0235311898293825,0.00252289019122033,-0.0160584529145651,-0.00288802899852245,0.0320572428132656,0.00814728197520764,0.0220029430524413,0.0311587761634917,-0.035274797829753,0.015126652734426,-0.006566864709571,0.00705582788497584,-0.000261317019397896,0.0020488794032806,-0.00653806153508107,-0.0153494760588097,0.00903299909976901,0.00726740203091907,-0.00375939569526372,-0.00784281532811402,-0.0109546511454138,-0.00130476052813102,-0.00475976743499814,-0.00161264842768563,-0.00195059022777378,-0.00142052117172046,-0.000885528868795765,0.000121629450976611,1.20780122014885E-15,2.22044604925031E-16,8.23993651088983E-17,1.90819582357449E-17,2.16840434497101E-17,-2.16298333410858E-17,3.92481186439753E-17
Mustelus_mustelus,0.0504769683843157,-0.0795879353149499,0.051407880997222,-0.0146172437001594,0.0210908424665778,-0.0160433236086524,-0.0346268183183422,-0.0119338837716927,-0.0480056634981265,-0.00641706700222737,-0.00334672283403026,-0.0361171949202165,-0.0193140273423306,0.0069469833275601,0.0160048194219665,-0.027183487240476,0.0134086835402217,-0.0248736936702937,0.00373725896291146,0.00744987128681867,0.0046425939732026,0.00847662893135319,-0.00526861270564583,0.00819066400364405,-0.0124568192702455,-0.00612350616031205,-0.00131346209765919,-0.00145469549233335,0.00479127127835277,-0.00930072829724872,-0.00814780666801283,0.000110240854837266,-0.00263715618290283,0.00480944618116731,-0.00286643167248485,-2.41451823812522E-16,3.31115343477073E-16,6.17995238316738E-17,-1.45283091113058E-16,5.160802341031E-17,-3.34747420754899E-17,2.65629532258949E-17
Galeorhinus_galeus,-0.0809709901789715,-0.0202625773322089,0.0159949834089448,0.016846149051537,0.0111407923196045,-0.0194018427984134,-0.0252712397775932,0.0123710221461059,-0.00550235364496034,-0.00431670996923825,-0.0273065753857695,0.0268415241984386,0.0095943072403699,0.00529101342204234,0.020939063190531,-0.0161550054953179,0.0129252007152353,-0.0120973378815255,0.00140448122072656,0.00661234809984889,0.0144127651717581,0.0190878875097716,-0.00472115036527889,0.0111567409850941,0.0182881157208925,-0.00255150076320937,-0.0055035336538909,-0.00494717756781937,0.000219040631473466,0.00407132038359264,0.00291092520904405,0.00313275730533489,0.00474130561905985,-0.00322898725495235,0.000774567487174967,7.11670306019485E-16,1.3200161450011E-17,2.53459362872799E-16,-1.85832252364015E-16,9.43797991148632E-17,-2.84806358184786E-17,6.8738417735581E-17
Sphyrna_tudes,-0.135862921968143,-0.0703550829075752,0.0430568083083797,-0.057715666674452,-0.00484147870454679,0.0133356544163431,0.0155013480215825,-0.0240702339773022,-0.000981248217299076,-0.00331434774729321,-0.00459562762587273,-0.00755513131277155,-0.00134681056778563,0.0148212934000497,-0.0149026189911879,0.0127205830485201,0.000694527662557736,-0.00829186059446922,0.000296817953292715,0.00867825400661591,-0.000416218893667586,0.00326599657038704,0.000205166560929079,-0.00550852543497319,-0.000289292043573351,-0.00351396865154651,-0.00155602866523748,0.00670583919011959,-0.00561115752892348,0.00171202593017448,0.00493286231654452,0.00402796286925749,0.00219969157252711,-0.000971667123488992,-0.00329157017513256,2.97288235695525E-15,1.17267306976032E-15,-1.2490009027033E-16,-6.76542155630955E-17,3.64291929955129E-17,-4.42354486374086E-17,-7.04731412115578E-17
Eusphyra_blochii,-0.133226349127748,-0.00821271681844741,0.00420786437478768,0.0178761070778255,-0.0165943871540774,0.0353864686938474,0.0423511152058528,0.0154040744306052,0.0234910004467231,0.00722702789205566,-0.009501250624509,0.00755101687813527,-0.0160884401660331,0.00118703306733344,-0.0191749356963829,-0.0182948291117517,0.00127296788442661,-0.00360962528878058,-0.00513185282545164,-0.00869248522039825,-0.00990895360085515,-0.0135330392443818,-0.0042304571505577,-0.0108510692051989,-0.00450607105013961,0.00512060227769531,-0.00344508452281386,0.00768680579430659,-0.00672799193729475,-0.00659473193520241,0.00174177972351754,0.000732319221245736,0.00164546714240762,0.002226186759599,-0.00376694158722382,-1.47223813001807E-15,-2.0194349664715E-15,1.02663103712652E-15,-1.62196645003831E-16,-3.33934269125535E-17,-8.00547779108984E-17,2.05456311686003E-17
Triaenodon_obesus,-0.139101630839792,0.0283989384043007,0.0121449920611415,0.0252034786884973,-0.0230341314046478,-0.0672495490974402,-0.00183286643224397,0.0184973292313677,0.0390221503794317,0.00339115419573881,-0.0159625586751517,-0.0261657263385112,-0.00399601500657455,-0.00540431996140593,0.0172914600747721,-0.00562526020173055,0.00658904072594306,0.00769140569410493,-0.0135902956587031,-0.00220401719539667,0.012458059805423,-0.0102607189932746,0.00630627291587544,0.0141844930541495,0.014224376712532,-0.00315139219143675,0.0015892343918072,-0.00230237243541105,-0.0048971745575675,0.000824001449770149,-0.00560417291061335,-0.00270081573253563,0.00118116215698316,-0.00235501894822055,0.00182814159839216,1.68875330386342E-15,-3.71664504728031E-16,-1.14058068545475E-16,-1.28369537222284E-16,9.15066633577766E-17,-9.68192540029555E-17,1.10588621593521E-17
Nebrius_ferrugineus,0.152426079289271,0.0386174813285609,0.0389276393508416,-0.056688700422452,-0.0550354666245796,-0.0678836828849408,-0.0664283723108715,0.0120076189280381,-0.0436105421835874,-0.0459722374352,-0.0113157891230037,-0.00581372403824698,0.00100480395938017,-0.0170741935603063,0.00848636393431224,-0.0312189272313053,0.0115647065522825,0.00867719669481415,-0.0197660007067388,-0.00102447798545988,-0.00799263694749025,-0.00685128562655874,-0.00962846288679184,0.0119263369795471,0.0016810981840811,0.00584850647745372,-0.00672401453882155,0.0070503388383273,0.00402040358368281,-0.00416539270874277,-0.00654108302163151,0.000460314790210775,0.0110358236956822,0.000575285014428169,-0.00129381288786217,1.60310133223707E-15,1.00874170128051E-15,-1.90819582357449E-16,1.86482773667507E-16,1.76941794549634E-16,3.91396984267267E-17,-4.03323208164608E-17
Mustelus_asterias,0.0230788480158269,-0.0351109764155764,0.0769134867886198,0.0352976042282685,-0.0325365886315951,-0.000404741736284486,-0.0189903472405725,0.00764100594700169,0.0300857985672994,-0.0261566639745288,-0.00826117045110353,-0.0164814283678892,-0.0369193550289996,0.00950591683628422,0.029880562455565,-0.0121002863944837,0.0134457353008599,-0.0015565884182501,0.00476438439729579,-0.0158650354950806,-0.00229284727795711,-0.0132216894319957,-0.0160571638098706,0.0134345859889685,0.00639269629887523,-0.0100641848386028,-0.0037304376989199,-0.00767183345459972,1.47462912291344E-06,-0.0107644230774557,-0.00716986151007429,-0.0018107910194918,-0.000297340689196083,1.12879650701993E-05,-0.0060302959136627,1.30700571893128E-15,-5.46221054498197E-16,6.8738417735581E-17,2.13804668414141E-16,1.75857592377149E-16,-6.56890991254655E-17,-5.23669649310499E-17
Scymnodalatias_cf._albicauda,-0.00573563036066027,0.0146741313692583,-0.107009624575019,-0.0809709812600502,-0.0784579845242356,7.69159128185493E-05,0.00877058481021799,0.00867900416649201,-0.0286207717272625,-0.0280698538930201,0.022434752189332,0.0551579787814559,-0.0250826226148601,-0.00523544857575198,0.00526170630295307,0.00151093485562581,-0.017337337908946,-0.00214599996921764,0.0148734498054166,-0.0338036063712055,0.013961743157503,0.00400213440033941,0.0127889040045172,0.011708218272392,-0.0189382994349488,0.00640928869885095,0.0252492207979958,-0.00505011631883109,0.0243308131783542,0.00422921193622738,-0.000455374245112087,-0.00338913186365644,0.00258896256195063,0.000840137982766813,-0.00730716741065994,1.15177507288566E-15,-1.36040267592619E-16,-2.67472675952174E-16,2.28441397742696E-16,1.56884054358652E-16,2.17280891629673E-17,7.85775524508869E-17
Galeorhinus_galeus,-0.0901932191225432,-0.0180182408580936,0.0407738675549061,0.0153975870452401,0.010061843679349,-0.0136713647816173,-0.031889790207184,0.0192934566505883,-0.00158478052300573,-0.000772760445896228,-0.0294864494951717,0.0105305521957869,0.015842496586428,0.00643648081850203,0.0285903390001395,-0.00258525724017217,0.0154885889627654,-0.00887186903151502,0.00390268110784904,-0.00948716558874915,0.00151962545271341,0.00600816893936057,-0.004960066638926,0.0108250765099046,0.0156177920383403,-0.00541632704962549,-0.00546332717085207,-0.00368014338611172,-0.000548122592249948,3.84563493607307E-05,0.00430113192115359,-0.0030041091240403,0.00229512638638394,-0.00173943957980952,0.000269593511870682,-1.59724664050565E-15,-5.0935818063369E-16,3.4109000346394E-16,4.25007251614318E-17,-1.12757025938492E-16,-1.12133609689313E-16,4.90059381963448E-17
Scyliorhinus_stellaris,-0.0174478599261809,0.0310934870864197,0.0652850303953243,0.0652532919307756,-0.0137858846376813,0.0307223802720633,-0.038687436964147,-0.0171918476480047,-0.0105026175129671,0.00669363953180348,0.0189385458768134,0.0222694059840407,0.0181795250297601,0.00782412222891617,0.00137324114081007,-0.00541447775635615,-0.0247272536321977,0.0149252525322663,0.00980567553007099,0.00627035743130369,-0.00664319952823498,-0.00149537157232229,-0.00119833159695216,0.00529816629215393,0.00535303976922551,0.00231454677763771,0.000678215866659774,0.0066421643608337,0.0146414486260442,0.00861373848344357,-0.00290684215459838,0.0056730203169708,0.00314230306117746,0.000910911559099816,-0.00255425430577359,-1.6306400674182E-16,-2.95770352654046E-16,2.73218947466347E-16,-6.93889390390723E-17,6.41847686111419E-17,-8.84708972748172E-17,5.63785129692462E-17
Lamna_ditropis,-0.101384985356226,-0.0579697438705698,0.0583760955045658,-0.0778912599593722,-0.0487776060216528,-0.00913409558338554,-0.00765514218430596,-0.0251241729848003,-0.0014400847449044,-0.0119290531285548,0.0373700676853791,0.000107041334340855,0.0127746877937491,0.00506800098441769,-0.000994763955577853,0.0158932412510157,-0.00594190180588045,0.0221347896564275,0.00533752990514262,0.0112612159865487,0.00303058948444178,-0.000763322003701767,0.0103814393959104,-0.00390214696187356,0.00494371262013037,0.0057308796508843,8.72853713233759E-05,-0.000173708995804894,0.000483574746087595,-0.00952569584627809,-0.00161748346308317,0.000344658912094217,0.00332983594543037,-0.0023716960377064,-0.000249243613650999,-1.10154940724527E-15,1.72604985859692E-16,4.72278466334686E-16,1.2490009027033E-16,1.12757025938492E-17,-9.54640012873487E-17,-1.49619899803E-17
Scyliorhinus_canicula,-0.0159077343500457,0.0261476269076859,0.0669070759251598,0.0645169389231035,-0.0234821607565456,0.0690762544940498,-0.0268712957391787,-0.0625459942038034,-0.0404700688938592,0.018497914402749,0.0108045867398055,-0.00149182603491564,0.00363259075675186,0.00576423119085846,-0.0177167638376334,-0.0253690968471409,-0.00300446556076943,0.0112023442338247,-0.00178159118834786,0.00222006745314385,-0.00251535996855766,0.0192437510697713,-0.0137629466980201,0.00773498711314113,0.00930324193450875,0.00232425718905544,-0.000496756760128748,-0.00359014402740931,0.0168363131111591,0.00720717062191514,0.000664159789444734,0.000696130680137137,-7.04208609368296E-05,-0.00102773465039734,0.000280122479897682,-1.7130394325271E-15,-6.11490025281825E-16,2.0122792321331E-16,4.16333634234434E-17,3.81639164714898E-17,-2.64545330086463E-17,-1.0842021724855E-17
Triakis_semifaciata,0.0837542936300466,0.0605210837291717,0.08720912544098,-0.0108496894965393,-0.00771566652023899,-0.0737198969525943,-0.00857115630631689,0.0405254018730812,-0.0621353447772398,0.0265440791625338,0.000511715269257297,-0.0167357479416302,-0.00126699849648156,0.0102675752017968,-0.0132124499455429,-0.0086475186407884,-0.030276487231554,-0.00337204132540739,0.00594551979650686,-0.0171445390400077,-0.00916893308131939,0.00330426921182546,-0.00972035312660987,-0.00101560861334881,-0.00243631917772314,-0.00652342000028128,-0.00887244548925838,0.00190999477153555,0.00122675810983031,0.00138509203820088,0.00935964003110956,0.00203635107016146,-0.00265487837533108,-0.00144068376459982,0.000434095198132254,-1.78391914955334E-16,3.9600484350033E-17,-1.73689188032178E-16,2.90566182226115E-17,9.1587978520713E-17,-3.08895975204698E-17,8.56248665720427E-17
Squatina_squatina,-0.0578154395456443,0.0680674398874991,0.0970466144487688,-0.0520311068407583,0.00740346610210807,-0.00319373706054821,0.0122613331970642,0.0711170289313054,0.0498448769894037,0.0477339499688437,-0.00581859875556013,0.0160823265370564,0.00554541975947673,-0.0141361638914902,-0.00864608648854855,-0.00312111031838243,-0.00378458690462252,0.0119541931281169,0.0120464216577604,-0.000858174299663131,-0.00777974617052941,0.0091379741635197,-0.00764395170023845,-0.00943658833600349,0.0026205900201404,-0.0151029024928604,-0.00642019307854143,0.0050513786512121,0.00862647172375403,0.00834193618448471,-0.00174754916546255,0.0024879116282457,-0.00187060575647539,-0.00320143671451969,-0.000736987771855039,2.47198095326695E-17,8.54351311918577E-17,-5.74193470548323E-16,1.02348685082632E-16,-1.56992474575901E-16,-1.0917915876929E-16,-8.67361737988404E-19
Alopias_vulpinus,-0.0965589781820819,0.000909565839386391,0.028005991436338,-0.0291884666024443,0.0131489475231815,0.00352535209746711,-0.0204622707927484,0.0269007731908063,-0.00779201486580751,-0.0104215958514399,0.056813187207862,-0.024298660402569,0.0114194152971561,-0.0146321578843065,-0.0132406889977876,0.0135494574392803,0.0342129849120042,0.00220235027254897,0.00526279436272383,-0.0245870161691976,0.00643754051184949,0.00927569845541797,-0.0123167198745168,0.00246532585697955,-0.0023345982605078,-0.000357709456608544,0.00339350920654947,-0.00320638182201176,0.00577971926759686,0.013565587907021,0.00530682420775415,0.0113599616419171,-0.00100700782480789,-0.00359551201449475,-0.00068583395339923,-2.61943244872498E-15,-8.18789480661053E-16,7.45931094670027E-17,2.08166817117217E-17,1.32706345912226E-16,-5.87637577487143E-17,3.55618312575245E-17
Chiloscyllium_arabicum,0.188314948994792,0.00525915788289795,0.0167220964214663,0.00109829758274537,-0.0275213024953783,-0.0182391334165558,0.0021139686505449,0.0142089611135927,-0.00156728620544428,-0.0524370251785391,-0.0337467102475777,0.0111926162361766,-0.0060924562314975,-0.00427217249069353,-0.00377998701908878,0.000188411863830282,0.0116011937754807,0.0115972927762371,0.0105326678279011,-0.00568002233581621,0.0163962720084231,0.0037555648681106,-0.000930647073152758,-0.0215905842467584,-0.00210868563256655,0.000346404265939483,0.000591978232659156,0.000293423904561953,-0.00368816922442041,0.0105345851657192,0.00705317244656118,0.00667439744508163,-0.000440976311148403,-0.0046320975273048,-0.00144141265245641,-9.33064389641025E-16,-2.88614618315641E-16,6.4401609045639E-16,-8.67361737988404E-17,-6.98226199080665E-17,1.56667213924155E-17,1.73472347597681E-17
Scylorhinus_boa,-0.0386843043746055,0.0727032670208649,0.0480631304637927,0.0770345713809627,-0.0313018867583708,0.0618029186370569,-0.0275824138578053,-0.0317238310587722,-0.0369277494394337,0.022837356944467,0.040361426635376,0.00220149527817845,0.0187701251017116,0.0241718997830164,-0.00926003186749715,-0.0137881054469465,0.0084354250563336,0.0112351276828164,0.00576882402297818,-0.00510552342088657,-0.00712967421551435,0.00305381405902407,-0.00842414903769562,-0.00241279846421921,0.0112367045810648,0.0205357884858923,-0.0048240213635218,0.00584638311932313,-0.000796801493955091,0.00174247652334102,-0.00448741290259067,-0.00351447662357365,-0.0122593636609618,-0.00179186328585896,0.00182935894532247,2.72351585728359E-16,5.42968447980741E-16,4.24139889876329E-16,3.7470027081099E-16,1.14491749414469E-16,5.52943107967607E-18,3.16587034365767E-17
Chiloscyllium_arabicum,0.178636072977397,0.00479086453955753,0.0472617191979774,-0.0388689195943931,-0.0494271633448339,-0.0343167092258335,-0.01568170379101,-0.0056149771343378,0.00751724674867325,-0.0326701600862741,-0.0289230707885235,0.045973167624043,0.00627273749172318,-0.00619652637496406,-0.0328391337063765,0.00726793589057056,-0.00157944867087527,0.0188328114726337,0.00776246205934,0.00893341547555467,0.0164263800731371,0.00156121970577776,-0.00413878906117248,-0.00200725977332524,0.004961434339193,-0.012902290760416,-0.00386100767761415,-0.00306106387327854,-0.00126121113318952,-0.00110736844397005,0.0053447202113595,-0.00609225874961463,0.00166364138637776,-0.00405363415589613,0.00276894867525203,1.60288449180257E-15,-2.49366499671666E-16,3.18755438710738E-16,8.06646416329215E-17,8.53267109746092E-17,-2.91379333855479E-18,-2.45029690981724E-17
Chiloscyllium_hasseltii,0.239050060831088,-0.00539970765575537,0.0317352457800198,-0.0384030160617048,-0.0306186159183506,-0.0180898705727885,-0.0281635537899047,-0.00748687476661274,0.0129150884188558,-0.0374084654731304,-0.0190418577159066,0.0317063295517871,-0.0100587082476127,-0.000746723340382074,-0.0364189785542865,-0.0154615660847676,-0.000467055298278376,-0.00514412631318884,0.0385315793426116,-0.003019803320393,0.0246697797748424,0.00608195615547061,-0.00968786430808923,8.85902139369601E-06,0.00510307074999283,-0.0091573965612889,-0.00168565998761371,0.0107632971791289,-0.00563116348297753,0.00334068193389082,0.0107193139255905,-0.00639739075705246,0.00120613150018029,-0.00286675358573401,-0.00267247994161168,1.37541887601511E-15,5.39499001028787E-16,-8.35703034551827E-16,-2.60208521396521E-18,-1.17093834628434E-17,-2.64274279543342E-17,-5.908901840046E-17
Carcharhinus_hemiodon,-0.0991962101094511,-0.042422399941459,0.0100058082948935,-0.026093043620524,0.0060853607066606,-0.00329702435292957,0.0281037168173187,-0.0220593121728046,-0.0169927852043647,-0.0122988612792823,-0.0286605692086902,-0.00449134849198159,0.00957859132176276,0.014082520374303,0.00404997655452531,0.00196952023604995,-0.0062473617876701,0.00531138527563628,0.00244506458608645,0.015856609293291,0.00438570167046233,-0.00474233151642738,0.0126558919146385,-0.00308660197453866,0.0204767179544646,0.00108922013542643,9.93734950606043E-05,-0.000833710040521329,0.00276503138303183,0.000815937130530431,-0.00583623646422226,-5.8886735069424E-05,-0.00268970806149437,-0.0016821816936119,-0.00537451182398421,-1.4432899320127E-15,7.93635990259389E-17,-9.35015953551499E-16,-7.11236625150491E-17,3.55618312575245E-17,-6.94973592563208E-17,3.57786716920216E-17
Lamna_nasus,-0.0852169599716295,-0.0658792118137679,0.0701203411521736,-0.0904386183692085,-0.0501936542191655,-0.0184960934923544,0.0339145936511223,-0.0201180798080056,-0.00476208401716321,-0.00476336736950056,-0.0110409991738524,-0.0306611041610249,0.0232047442521306,-0.0022114619425268,-0.0155210772970953,0.0121516935065021,-0.00776492674472294,0.0166680032980075,0.0133093215798754,0.00843974564848221,-0.00724929529355176,-0.0021598724077177,-0.00117371659844125,0.00523166258520036,0.0058598598259731,-0.0036064367800243,-0.00519854261313592,0.000425404147935185,0.00649775629846547,-0.00334366736629478,-0.00347238229963676,0.00419486790375042,0.00011738448587812,0.00182620038857171,0.00154424548541205,-5.8113236445223E-16,-4.93528828915402E-16,-3.8597597340484E-16,2.77555756156289E-17,2.27248775352962E-16,-4.53196508098941E-17,8.23993651088983E-18
Carcharhinus_leucas,-0.0536621564737965,-0.0496194167764117,0.0119348881352994,-0.018112905934933,-0.00594014664410072,-0.0209748187185494,0.000755360073014573,-0.0176503760400002,-0.0349747796137925,-0.00411198960539626,0.0120532695034364,-0.0108382941579663,0.0300984688505134,0.0156331225997668,0.0032607466602621,-0.015713579081299,-0.0129193211554614,0.0327133305333249,0.0111631845945691,-0.000900204693409016,-0.00312866528836576,-0.0134676139347341,0.0141754318793924,-0.00798180433876118,-0.00179808376793549,0.00231272239276192,-0.000592796839651612,0.00175346969110652,0.00699328253655996,0.00503717611407572,-0.00456911540040873,0.00395857981615745,0.000373093453897633,0.000957359388594503,-0.00119644544969124,6.90636783873266E-17,-3.83265467973626E-16,-1.0245710529988E-16,-2.86229373536173E-17,5.31259064517897E-17,3.69306365002875E-17,4.23923049441832E-17
Chiloscyllium_arabicum,0.255245369113228,-0.00362888044635297,-0.0290747899074301,0.0016301300554064,0.0330084888829204,-0.0419314468693288,-0.0184772663171991,0.00497764504001644,0.0241519131497077,-0.029979404173705,0.00472102745669254,0.0462163297007116,0.0197567507970661,0.000609404690194776,-0.0222448729864393,-0.0274868906737945,-0.00172469801761481,0.00236134623187591,0.0058787342920373,0.00152020450875713,0.0199112336732972,-0.00196674901878668,0.0110682577298045,0.0108887102493344,-0.013698969447076,0.00218183959701518,-0.00570977574356549,0.0102842453283538,-0.00450346783594395,-0.00221762654577145,-0.0005140375576457,-0.00463853750474037,-0.00319803490045088,0.00096567594035527,-0.000984278094050344,1.1596626436905E-15,8.12717948495134E-16,-5.82867087928207E-16,-8.67361737988404E-17,-1.61329283265843E-16,-4.73796349376165E-17,6.93889390390723E-18
Isistius_brasiliensis,-0.0296354791482467,-0.166137889229349,-0.302606861263069,-0.0301475856275482,0.145391763516142,0.00807736730838019,-0.175279137661105,-0.0530242536937222,0.00902132374189353,0.0584172114704088,-0.145656317293604,-0.00359509451460579,-0.00401791182140925,-0.00576517861009598,0.00249712176296216,0.0618732222930121,0.0152074110625234,0.021498681509855,0.00740652347514183,-0.0122513539694206,0.00751334743407847,-0.000432056885792729,-0.0131577926588935,-0.000854179499346469,-0.015066434394799,0.00636498750472622,-0.0175126714062148,1.16302387222437E-05,0.0121353619648972,-0.00447814281277392,-0.00224432637999218,0.00393945156057064,-0.0059120577036018,-0.00268772139485363,0.000584652854803913,1.57339419271096E-15,-5.11743425413158E-17,2.69749500514394E-16,-1.94289029309402E-16,3.98986399474666E-17,3.51281503885303E-17,-8.19656842399041E-17
Carcharhinus_macloti,-0.00247457958250192,-0.0127173229438342,-0.0216717559322345,0.0510753844933251,0.0150762777134638,-0.0560658241085995,-0.0131495222815501,-0.0167401757112404,-0.0413767756615797,-0.00780764243925638,0.0059756611733082,-0.0195675993159705,-8.73175353848116E-05,0.0270108992004931,0.00164940506613092,-0.0210663684514142,-0.0101266703505246,0.000520662460461687,-0.0119319032838406,-0.00826325567425838,0.00647723895563605,-0.0136513907922862,-0.000553113411808407,-0.000489286889774869,-0.0248621938433251,-0.00145144274457691,-0.00384118766257057,-0.00653390611722916,-0.00298009939270903,0.000959729552160594,0.00279835189318049,-0.00519222036916605,0.00429332846193167,0.000627820923195149,-0.00221839166391222,2.05933360641897E-15,-3.1485231088979E-16,-1.59160878920872E-16,-1.50053580671994E-16,-5.3776427755281E-17,-6.92263087131995E-17,3.90312782094782E-18
