state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
9550000	0.000	0.000	0.000	2	0	0.000	0.026	0.012	130.19	-40.92	0.00	-7.70
9560000	0.000	0.000	0.000	2	0	0.000	0.027	0.052	125.17	-40.92	0.00	-7.45
9570000	0.000	0.166	0.000	1	0	0.000	0.026	0.020	119.73	-39.86	-0.00	0.56
9580000	0.000	0.157	0.000	1	0	0.000	0.015	-0.008	118.32	-39.86	-0.00	-0.69
9590000	0.000	1.200	0.000	3	0	0.000	0.034	0.064	120.83	-42.39	-0.00	0.00
9600000	0.000	0.308	0.000	2	0	0.000	0.021	0.037	120.28	-40.92	-0.00	0.00
9610000	0.000	0.039	0.000	3	0	0.000	0.032	0.026	123.62	-42.39	-0.00	-0.69
9620000	0.000	0.005	0.000	2	0	0.000	0.030	0.011	127.25	-40.92	-0.00	-0.69
9630000	0.000	0.001	0.000	1	0	0.000	0.025	0.003	118.04	-39.86	-0.00	-0.69
9640000	0.000	0.000	0.000	0	0	0.000	0.035	0.017	118.21	-39.50	-0.00	0.00
9650000	0.000	0.001	0.000	1	0	0.000	0.028	-0.033	120.71	-39.86	0.00	-0.13
9660000	0.000	0.004	0.000	2	0	0.000	0.034	0.014	128.94	-40.92	0.00	0.00
9670000	0.000	0.022	0.000	1	0	0.000	0.028	0.001	121.28	-39.86	-0.00	0.00
9680000	0.000	0.000	0.000	2	0	0.000	0.021	0.031	128.84	-40.92	0.00	-7.34
9690000	0.000	0.002	0.000	2	0	0.000	0.042	0.029	124.39	-40.92	-0.00	0.00
9700000	0.000	0.806	0.000	2	0	0.000	0.036	0.012	122.93	-40.92	-0.00	0.00
9710000	0.000	0.006	0.000	2	0	0.000	0.036	0.035	126.48	-40.92	0.00	-7.35
9720000	0.000	0.028	0.000	2	0	0.000	0.026	0.063	127.01	-40.92	0.00	-7.75
9730000	0.000	0.002	0.000	1	0	0.000	0.034	-0.005	119.34	-39.86	-0.00	-0.69
9740000	0.000	0.000	0.000	1	0	0.000	0.043	0.013	120.35	-39.86	0.00	-10.40
9750000	0.000	0.000	0.000	1	0	0.000	0.035	0.058	121.14	-39.86	-0.00	0.11
9760000	0.000	0.165	0.000	2	0	0.000	0.036	0.031	125.20	-40.92	0.00	-0.57
9770000	0.000	0.000	0.000	2	0	0.000	0.036	0.045	129.11	-40.92	0.00	-7.89
9780000	0.000	0.002	0.000	2	0	0.000	0.028	0.023	130.16	-40.92	-0.00	0.27
9790000	0.000	0.001	0.000	1	0	0.000	0.027	0.053	123.92	-39.86	0.00	0.00
9800000	0.000	0.036	0.000	2	0	0.000	0.031	0.012	128.04	-40.92	-0.00	-0.69
9810000	0.000	0.002	0.000	2	0	0.000	0.034	0.021	127.72	-40.92	-0.00	-0.69
9820000	0.000	0.001	0.000	3	0	0.000	0.032	0.021	127.55	-42.39	0.00	-7.95
9830000	0.000	0.000	0.000	1	0	0.000	0.031	0.052	124.77	-39.86	0.00	-0.73
9840000	0.000	0.000	0.000	1	0	0.000	0.031	0.040	125.14	-39.86	-0.00	0.00
9850000	0.000	0.000	0.000	0	0	0.000	0.024	0.031	119.73	-39.50	0.00	0.00
9860000	0.000	0.004	0.000	1	0	0.000	0.023	0.073	118.83	-39.86	-0.00	-0.69
9870000	0.000	0.032	0.000	2	0	0.000	0.031	0.022	124.88	-40.92	0.00	-7.86
9880000	0.000	7.565	0.000	1	0	0.000	0.023	-0.029	115.91	-39.87	0.00	-0.31
9890000	0.000	1185.335	0.000	2	0	0.000	0.027	0.043	116.78	-41.23	-0.00	-0.69
9900000	0.000	105.006	0.000	3	0	0.000	0.024	0.065	114.36	-42.51	-0.00	-0.69
9910000	0.000	0.492	0.000	2	0	0.000	0.038	0.005	121.83	-40.92	0.00	0.00
9920000	0.000	0.001	0.000	2	0	0.000	0.032	0.018	129.52	-40.92	-0.00	0.29
9930000	0.000	0.000	0.000	1	0	0.000	0.034	0.002	116.59	-39.86	0.00	0.00
9940000	0.000	0.000	0.000	1	0	0.000	0.033	0.099	117.01	-39.86	-0.00	0.42
9950000	0.000	0.000	0.000	1	0	0.000	0.026	0.025	125.37	-39.86	-0.00	0.66
9960000	0.000	0.000	0.000	0	0	0.000	0.027	0.028	118.87	-39.50	0.00	0.00
9970000	0.000	0.000	0.000	1	0	0.000	0.025	0.014	124.64	-39.86	0.00	-7.15
9980000	0.000	0.000	0.000	2	0	0.000	0.033	0.020	127.57	-40.92	0.00	0.00
9990000	0.000	0.000	0.000	1	0	0.000	0.030	0.033	122.87	-39.86	-0.00	0.00
10000000	0.000	0.005	0.000	2	0	0.000	0.028	0.030	127.99	-40.92	-0.00	0.01
