state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
10000	0.000	10.924	0.000	1	0	0.000	0.015	0.059	115.04	-40.75	0.00	-6.22
20000	0.000	0.050	0.000	3	0	0.000	0.001	-0.001	123.63	-43.27	-0.00	0.00
30000	0.000	0.023	0.000	1	0	0.000	0.006	-0.014	115.62	-40.75	0.00	-6.32
40000	0.000	12.552	0.000	1	0	0.000	0.007	0.025	117.81	-40.75	0.00	-6.42
50000	0.000	2292.870	0.000	1	0	0.000	0.006	0.050	113.54	-41.11	0.00	-6.01
60000	0.000	7531.439	0.000	1	0	0.000	0.001	0.078	114.05	-41.20	-0.91	-0.69
70000	0.000	4436.569	0.000	1	0	0.000	0.000	0.086	113.96	-41.16	0.00	-0.57
80000	0.000	44900.912	0.000	1	0	0.000	0.004	0.032	114.59	-41.34	-0.00	0.00
90000	0.000	22062.489	0.000	2	0	0.000	0.002	-0.057	114.07	-42.35	0.00	-6.10
100000	0.000	976967.431	0.000	1	0	0.000	0.017	0.002	107.90	-41.59	-1.69	-0.69
110000	0.000	34371998.257	0.000	1	0	0.000	0.001	-0.076	108.95	-41.88	-2.26	-0.69
120000	0.000	213164.711	0.000	1	0	0.000	0.000	-0.010	113.65	-41.47	0.00	-6.55
130000	0.000	13726.650	0.000	1	0	0.000	0.017	-0.018	110.51	-41.25	-0.00	0.00
140000	0.000	925410.113	0.000	1	0	0.000	0.004	-0.027	113.18	-41.59	0.00	-6.19
150000	0.000	86228.424	0.000	1	0	0.000	0.000	-0.057	109.64	-41.40	-0.03	0.00
160000	0.000	7752.722	0.000	1	0	0.000	0.003	-0.038	115.80	-41.20	-0.92	-0.69
170000	0.000	31104.225	0.000	1	0	0.000	0.005	-0.055	114.19	-41.32	-1.14	-0.69
180000	0.000	4181.356	0.000	1	0	0.000	0.003	0.107	111.47	-41.15	-0.00	0.00
190000	0.000	714.183	0.000	1	0	0.000	0.011	-0.064	113.14	-41.01	-0.54	-0.69
200000	0.000	1.350	0.000	2	0	0.000	0.005	0.024	120.39	-41.80	0.00	-6.30
210000	0.000	14.369	0.000	1	0	0.000	0.010	-0.032	116.99	-40.76	-0.02	-0.69
220000	0.000	240.323	0.000	1	0	0.000	0.007	0.021	116.66	-40.93	0.00	-0.13
230000	0.000	9312.176	0.000	1	0	0.000	0.002	-0.067	114.59	-41.22	0.00	-6.13
240000	0.000	16301.810	0.000	1	0	0.000	0.002	-0.094	113.37	-41.26	-1.04	-0.69
250000	0.000	20284.816	0.000	1	0	0.000	0.004	0.016	114.82	-41.28	0.00	0.30
260000	0.000	1097786.037	0.000	1	0	0.000	0.001	-0.043	112.95	-41.60	0.00	-6.13
270000	0.000	1636248519.987	0.000	1	0	0.000	0.007	0.013	108.60	-42.18	0.00	-0.07
280000	0.000	134536055376.524	0.000	1	0	0.000	0.001	-0.015	108.00	-42.54	0.00	-0.38
290000	0.000	442164117454.301	0.000	1	0	0.000	0.002	0.011	107.30	-42.63	0.00	-6.34
300000	0.000	3414503095655.105	0.000	2	0	0.000	0.008	0.081	101.99	-43.86	0.00	-6.40
310000	0.000	4122427001701.061	0.000	1	0	0.000	0.004	-0.015	105.69	-42.81	0.04	0.00
320000	0.000	2000915561259.398	0.000	1	0	0.000	0.003	0.009	105.71	-42.75	-4.02	-0.69
330000	0.000	2208259471307.495	0.000	2	0	0.000	0.009	0.068	101.04	-43.82	-0.00	0.00
340000	0.000	6330608006070.639	0.000	2	0	0.000	0.000	-0.030	99.51	-43.94	0.00	0.00
350000	0.000	26757062933.389	0.000	2	0	0.000	0.010	0.007	103.49	-43.47	-0.00	0.00
360000	0.000	532132.333	0.000	1	0	0.000	0.002	0.021	112.88	-41.54	0.00	-6.54
370000	0.000	1584135.911	0.000	2	0	0.000	0.002	0.042	109.73	-42.69	-0.00	0.00
380000	0.000	6162.905	0.000	2	0	0.000	0.004	-0.072	110.60	-42.25	0.03	0.00
390000	0.000	19.973	0.000	1	0	0.000	0.002	0.034	117.43	-40.76	-0.01	0.00
400000	0.000	432.474	0.000	1	0	0.000	0.007	-0.004	116.69	-40.97	-0.00	0.00
410000	0.000	24.244	0.000	2	0	0.000	0.012	-0.047	113.31	-41.83	0.00	0.00
420000	0.000	15.721	0.000	2	0	0.000	0.003	-0.012	116.24	-41.82	0.00	-6.37
430000	0.000	0.553	0.000	1	0	0.000	0.005	0.039	116.54	-40.75	-0.00	-0.69
440000	0.000	0.413	0.000	1	0	0.000	0.009	0.068	117.00	-40.75	-0.00	0.00
450000	0.000	0.035	0.000	1	0	0.000	0.008	0.022	118.05	-40.75	-0.00	-0.69
460000	0.000	0.912	0.000	1	0	0.000	0.001	-0.027	119.37	-40.75	-0.00	0.00
470000	0.000	5.308	0.000	2	0	0.000	0.002	-0.046	120.01	-41.81	0.00	-6.51
480000	0.000	0.215	0.000	1	0	0.000	0.003	-0.035	117.42	-40.75	0.00	-6.71
490000	0.000	244.722	0.000	1	0	0.000	0.005	0.055	115.18	-40.93	-0.00	0.00
500000	0.000	6.446	0.000	1	0	0.000	0.004	0.014	119.43	-40.75	0.00	-6.30
510000	0.000	441.754	0.000	1	0	0.000	0.002	0.037	115.57	-40.98	-0.01	0.00
520000	0.000	580.805	0.000	2	0	0.000	0.006	0.053	116.83	-42.06	0.00	-0.32
530000	0.000	5339.619	0.000	2	0	0.000	0.005	-0.023	113.88	-42.23	0.00	-6.32
540000	0.000	226.343	0.000	1	0	0.000	0.007	-0.017	109.73	-41.28	-0.00	0.00
550000	0.000	304.441	0.000	2	0	0.000	0.002	0.015	119.79	-42.01	-0.02	0.00
560000	0.000	146.140	0.000	1	0	0.000	0.008	-0.007	116.86	-40.89	0.00	0.00
570000	0.000	162.898	0.000	1	0	0.000	0.002	-0.031	117.97	-40.90	0.00	-6.24
580000	0.000	74849.997	0.000	1	0	0.000	0.009	-0.021	113.56	-41.39	0.00	-6.31
590000	0.000	40.486	0.000	1	0	0.000	0.017	0.043	114.21	-40.80	0.00	-6.18
600000	0.000	0.870	0.000	2	0	0.000	0.000	0.046	118.47	-41.80	-0.00	0.00
610000	0.000	57.922	0.000	1	0	0.000	0.006	-0.058	117.02	-40.82	-0.00	0.00
620000	0.000	313.902	0.000	1	0	0.000	0.013	0.060	112.92	-40.95	0.00	0.00
630000	0.000	1.516	0.000	2	0	0.000	0.001	-0.041	116.57	-41.80	-0.00	0.00
640000	0.000	0.149	0.000	1	0	0.000	0.003	0.024	120.87	-40.75	0.00	-6.17
650000	0.000	10.468	0.000	1	0	0.000	0.006	-0.043	118.18	-40.75	-0.00	0.00
660000	0.000	0.241	0.000	1	0	0.000	0.001	0.019	120.92	-40.75	-0.00	-0.69
670000	0.000	1922.482	0.000	1	0	0.000	0.004	-0.015	115.45	-41.09	0.00	-0.13
680000	0.000	354.192	0.000	1	0	0.000	0.002	-0.034	117.51	-40.96	-0.42	-0.69
690000	0.000	51.789	0.000	1	0	0.000	0.002	0.027	118.03	-40.81	-0.13	-0.69
700000	0.000	175.012	0.000	3	0	0.000	0.002	-0.005	115.99	-43.43	0.05	0.00
710000	0.000	1.543	0.000	2	0	0.000	0.001	0.017	119.87	-41.80	0.00	0.00
720000	0.000	0.623	0.000	2	0	0.000	0.007	-0.084	116.70	-41.80	-0.00	-0.69
730000	0.000	376.948	0.000	3	0	0.000	0.000	-0.085	108.09	-43.50	-0.43	-0.69
740000	0.000	0.089	0.000	2	0	0.000	0.011	0.006	119.45	-41.80	-0.00	0.09
750000	0.000	0.114	0.000	2	0	0.000	0.003	-0.036	122.55	-41.80	-0.00	0.00
760000	0.000	0.280	0.000	2	0	0.000	0.005	0.014	120.20	-41.80	0.00	-6.32
770000	0.000	0.044	0.000	2	0	0.000	0.003	0.063	121.61	-41.80	0.00	-6.40
780000	0.000	0.040	0.000	3	0	0.000	0.001	-0.000	127.46	-43.27	-0.00	-0.69
790000	0.000	0.574	0.000	2	0	0.000	0.009	-0.061	118.76	-41.80	0.00	-6.50
800000	0.000	0.999	0.000	3	0	0.000	0.002	-0.060	120.23	-43.27	0.00	-6.31
810000	0.000	0.291	0.000	3	0	0.000	0.000	-0.040	120.50	-43.27	-0.00	0.00
820000	0.000	0.038	0.000	2	0	0.000	0.001	0.040	122.59	-41.80	-0.00	-0.69
830000	0.000	0.044	0.000	2	0	0.000	0.009	0.011	119.35	-41.80	0.00	-6.25
840000	0.000	1.436	0.000	2	0	0.000	0.002	-0.026	120.12	-41.80	0.00	-6.25
850000	0.000	0.198	0.000	2	0	0.000	0.003	0.036	120.55	-41.80	-0.00	0.00
860000	0.000	0.103	0.000	5	0	0.000	0.012	-0.025	119.26	-47.00	0.00	0.69
870000	0.000	2.769	0.000	2	0	0.000	0.004	0.026	116.73	-41.81	0.00	-6.26
880000	0.000	56.667	0.000	2	0	0.000	0.001	-0.020	115.50	-41.88	0.00	-0.53
890000	0.000	4.573	0.000	2	0	0.000	0.004	0.020	115.68	-41.81	-0.00	0.00
900000	0.000	0.294	0.000	2	0	0.000	0.013	0.002	114.79	-41.80	-0.00	0.00
910000	0.000	130.425	0.000	2	0	0.000	0.002	-0.007	118.63	-41.94	-0.27	-0.69
920000	0.000	5.386	0.000	1	0	0.000	0.002	-0.037	119.64	-40.75	0.00	-0.31
930000	0.000	67.003	0.000	1	0	0.000	0.009	0.010	117.01	-40.83	-0.17	-0.69
940000	0.000	8.675	0.000	1	0	0.000	0.005	-0.007	118.81	-40.75	-0.00	0.00
950000	0.000	92.780	0.000	2	0	0.000	0.002	-0.026	117.42	-41.91	0.00	-6.48
960000	0.000	34.198	0.000	3	0	0.000	0.001	0.016	116.97	-43.31	-0.00	-0.69
970000	0.000	1.646	0.000	2	0	0.000	0.006	-0.046	119.15	-41.80	0.00	-6.34
980000	0.000	4.810	0.000	2	0	0.000	0.013	-0.012	113.99	-41.81	-0.00	-0.69
990000	0.000	0.008	0.000	1	0	0.000	0.007	0.024	121.42	-40.75	-0.00	-0.69
1000000	0.000	1.407	0.000	1	0	0.000	0.007	-0.010	119.09	-40.75	-0.00	0.00
1010000	0.000	0.202	0.000	1	0	0.000	0.003	0.020	120.74	-40.75	0.00	1.19
1020000	0.000	8.105	0.000	1	0	0.000	0.001	-0.028	118.44	-40.75	-0.00	0.00
1030000	0.000	823.138	0.000	1	0	0.000	0.001	-0.027	117.37	-41.02	-0.00	0.00
1040000	0.000	3464.132	0.000	2	0	0.000	0.002	-0.061	117.70	-42.20	-0.00	-0.69
1050000	0.000	1197.731	0.000	1	0	0.000	0.001	-0.079	115.19	-41.05	0.00	-6.13
1060000	0.000	8.449	0.000	1	0	0.000	0.007	-0.037	117.95	-40.75	-0.00	0.00
1070000	0.000	3.714	0.000	1	0	0.000	0.005	-0.067	118.18	-40.75	-0.00	0.00
1080000	0.000	0.046	0.000	1	0	0.000	0.005	0.068	119.80	-40.75	-0.00	0.17
1090000	0.000	0.001	0.000	1	0	0.000	0.007	0.029	121.73	-40.75	0.00	-6.13
1100000	0.000	0.603	0.000	1	0	0.000	0.008	0.027	118.25	-40.75	-0.00	-0.69
1110000	0.000	0.204	0.000	2	0	0.000	0.001	-0.010	122.16	-41.80	-0.00	0.00
1120000	0.000	216.483	0.000	2	0	0.000	0.001	0.065	112.96	-42.07	-0.00	0.00
1130000	0.000	0.001	0.000	2	0	0.000	0.004	-0.033	124.16	-41.80	-0.00	0.00
1140000	0.000	23.097	0.000	1	0	0.000	0.001	0.020	119.20	-40.77	-0.00	0.00
1150000	0.000	2.211	0.000	1	0	0.000	0.016	0.014	116.68	-40.75	0.00	-6.52
1160000	0.000	18.091	0.000	1	0	0.000	0.007	0.005	118.30	-40.76	-0.03	-0.69
1170000	0.000	76.374	0.000	1	0	0.000	0.004	0.039	117.51	-40.84	0.04	0.00
1180000	0.000	23.052	0.000	1	0	0.000	0.001	0.022	118.94	-40.77	-0.05	-0.69
1190000	0.000	13.536	0.000	1	0	0.000	0.001	-0.046	112.24	-40.76	0.00	-6.07
1200000	0.000	0.524	0.000	1	0	0.000	0.003	-0.021	120.63	-40.75	-0.00	0.00
1210000	0.000	0.353	0.000	1	0	0.000	0.001	-0.065	119.86	-40.75	0.00	0.00
1220000	0.000	7.058	0.000	1	0	0.000	0.003	-0.002	118.76	-40.75	0.00	0.00
1230000	0.000	224.928	0.000	1	0	0.000	0.014	-0.001	115.11	-40.92	0.00	-6.18
1240000	0.000	4996414.722	0.000	2	0	0.000	0.003	0.017	116.98	-42.78	0.00	-6.18
1250000	0.000	212521304.720	0.000	2	0	0.000	0.003	0.000	106.92	-43.08	0.00	-6.25
1260000	0.000	5582991.391	0.000	2	0	0.000	0.001	0.030	109.04	-42.79	0.00	-6.33
1270000	0.000	12988.240	0.000	3	0	0.000	0.005	-0.039	110.83	-43.77	-0.02	0.00
1280000	0.000	59.050	0.000	2	0	0.000	0.004	-0.006	114.25	-41.88	-0.01	0.00
1290000	0.000	0.826	0.000	2	0	0.000	0.000	0.035	115.35	-41.80	-0.00	-0.69
1300000	0.000	2.722	0.000	1	0	0.000	0.005	0.013	119.46	-40.75	-0.00	0.00
1310000	0.000	3.858	0.000	1	0	0.000	0.002	-0.046	119.57	-40.75	0.00	0.00
1320000	0.000	18.865	0.000	1	0	0.000	0.001	0.005	117.14	-40.76	-0.00	0.00
1330000	0.000	4.053	0.000	1	0	0.000	0.001	-0.019	119.05	-40.75	0.00	0.00
1340000	0.000	55.793	0.000	1	0	0.000	0.001	-0.007	116.87	-40.82	-0.14	-0.69
1350000	0.000	80.081	0.000	1	0	0.000	0.003	-0.044	115.67	-40.84	0.00	-5.94
1360000	0.000	181.892	0.000	2	0	0.000	0.015	-0.028	115.34	-41.96	0.00	0.00
1370000	0.000	62.347	0.000	1	0	0.000	0.000	0.018	118.76	-40.82	-0.00	0.00
1380000	0.000	0.048	0.000	1	0	0.000	0.002	-0.034	121.63	-40.75	-0.00	0.00
1390000	0.000	0.256	0.000	2	0	0.000	0.003	-0.019	118.65	-41.80	-0.00	0.70
1400000	0.000	19.007	0.000	2	0	0.000	0.000	0.040	119.04	-41.82	-0.00	0.00
1410000	0.000	6.857	0.000	2	0	0.000	0.011	-0.040	116.39	-41.81	-0.00	0.00
1420000	0.000	0.136	0.000	1	0	0.000	0.004	0.006	121.30	-40.75	0.00	-6.34
1430000	0.000	77.099	0.000	2	0	0.000	0.005	-0.025	115.87	-41.90	0.00	-0.07
1440000	0.000	137.009	0.000	2	0	0.000	0.004	-0.002	116.17	-41.94	-0.00	-0.69
1450000	0.000	5143.255	0.000	2	0	0.000	0.003	-0.020	111.93	-42.24	-0.00	0.74
1460000	0.000	6110.004	0.000	3	0	0.000	0.001	-0.046	115.64	-43.71	0.00	-0.20
1470000	0.000	71.646	0.000	2	0	0.000	0.009	0.001	114.29	-41.89	0.01	0.00
1480000	0.000	5.753	0.000	1	0	0.000	0.004	-0.036	119.15	-40.75	-0.00	0.00
1490000	0.000	2.453	0.000	1	0	0.000	0.008	0.007	118.83	-40.75	-0.00	0.00
1500000	0.000	0.025	0.000	2	0	0.000	0.001	0.011	120.82	-41.80	0.00	0.00
1510000	0.000	0.196	0.000	2	0	0.000	0.002	0.019	120.22	-41.80	0.00	-6.45
1520000	0.000	0.041	0.000	2	0	0.000	0.006	-0.026	121.62	-41.80	-0.00	0.00
1530000	0.000	0.164	0.000	2	0	0.000	0.001	-0.020	118.56	-41.80	-0.00	-0.69
1540000	0.000	0.195	0.000	1	0	0.000	0.004	-0.037	120.69	-40.75	0.00	-6.43
1550000	0.000	0.028	0.000	1	0	0.000	0.002	-0.024	121.34	-40.75	0.00	0.00
1560000	0.000	0.158	0.000	2	0	0.000	0.007	-0.045	121.62	-41.80	0.00	-6.43
1570000	0.000	1.377	0.000	2	0	0.000	0.007	-0.023	114.38	-41.80	-0.00	0.00
1580000	0.000	0.196	0.000	2	0	0.000	0.001	-0.010	118.73	-41.80	0.00	0.00
1590000	0.000	0.001	0.000	1	0	0.000	0.003	-0.055	122.79	-40.75	-0.00	-0.69
1600000	0.000	0.032	0.000	1	0	0.000	0.000	-0.022	122.62	-40.75	0.00	-6.36
1610000	0.000	0.014	0.000	1	0	0.000	0.002	0.012	122.90	-40.75	0.00	-6.33
1620000	0.000	0.060	0.000	1	0	0.000	0.005	-0.047	120.90	-40.75	-0.00	-0.69
1630000	0.000	21.601	0.000	1	0	0.000	0.003	-0.005	119.08	-40.77	-0.00	0.00
1640000	0.000	12.139	0.000	1	0	0.000	0.003	0.009	119.31	-40.75	0.00	0.00
1650000	0.000	1.957	0.000	1	0	0.000	0.001	-0.010	120.26	-40.75	-0.00	0.00
1660000	0.000	0.552	0.000	1	0	0.000	0.002	-0.058	120.08	-40.75	-0.00	0.00
1670000	0.000	0.006	0.000	1	0	0.000	0.000	-0.024	122.12	-40.75	-0.00	0.00
1680000	0.000	0.050	0.000	3	0	0.000	0.000	0.017	125.20	-43.27	-0.00	0.00
1690000	0.000	4.223	0.000	2	0	0.000	0.001	0.034	117.19	-41.81	-0.00	-0.69
1700000	0.000	2.210	0.000	2	0	0.000	0.003	0.008	118.49	-41.81	-0.00	-0.69
1710000	0.000	0.329	0.000	3	0	0.000	0.011	0.006	116.08	-43.27	0.00	0.00
1720000	0.000	11.520	0.000	1	0	0.000	0.006	-0.010	118.78	-40.75	0.00	0.00
1730000	0.000	243.054	0.000	2	0	0.000	0.001	-0.020	113.56	-41.99	-0.00	-0.69
1740000	0.000	799.436	0.000	3	0	0.000	0.007	-0.041	105.40	-43.57	0.00	0.00
1750000	0.000	11912.419	0.000	2	0	0.000	0.004	-0.027	108.32	-42.38	-0.00	0.00
1760000	0.000	2325.680	0.000	2	0	0.000	0.003	0.005	109.89	-42.23	0.00	-6.31
1770000	0.000	0.317	0.000	2	0	0.000	0.023	0.009	112.21	-41.80	-0.00	-0.69
1780000	0.000	0.091	0.000	2	0	0.000	0.014	-0.024	115.52	-41.80	-0.00	-0.69
1790000	0.000	0.013	0.000	2	0	0.000	0.011	0.007	118.90	-41.80	-0.00	0.52
1800000	0.000	1.128	0.000	2	0	0.000	0.005	-0.025	117.20	-41.80	-0.00	-0.69
1810000	0.000	2.353	0.000	2	0	0.000	0.000	-0.047	117.74	-41.81	0.00	-6.39
1820000	0.000	1.115	0.000	2	0	0.000	0.015	0.017	111.92	-41.80	-0.00	-0.69
1830000	0.000	2.951	0.000	2	0	0.000	0.007	-0.063	113.13	-41.81	0.00	0.00
1840000	0.000	0.011	0.000	2	0	0.000	0.000	-0.033	116.53	-41.80	-0.00	0.75
1850000	0.000	0.820	0.000	3	0	0.000	0.000	-0.021	114.28	-43.27	-0.00	0.00
1860000	0.000	0.953	0.000	3	0	0.000	0.014	0.020	111.65	-43.27	0.00	-6.48
1870000	0.000	0.016	0.000	1	0	0.000	0.012	-0.023	120.49	-40.75	-0.00	0.50
1880000	0.000	0.068	0.000	1	0	0.000	0.006	0.029	120.90	-40.75	0.00	-6.30
1890000	0.000	0.951	0.000	2	0	0.000	0.001	-0.009	117.47	-41.80	-0.00	0.45
1900000	0.000	4.133	0.000	1	0	0.000	0.010	0.085	115.52	-40.75	0.00	0.00
1910000	0.000	77.145	0.000	1	0	0.000	0.002	0.020	109.26	-40.84	-0.00	0.42
1920000	0.000	28976.861	0.000	2	0	0.000	0.003	0.002	111.41	-42.37	-0.00	0.00
1930000	0.000	3.386	0.000	2	0	0.000	0.007	-0.010	115.74	-41.81	-0.00	0.00
1940000	0.000	21.397	0.000	3	0	0.000	0.003	-0.021	112.12	-43.29	0.00	-6.37
1950000	0.000	4525.467	0.000	3	0	0.000	0.003	-0.020	103.46	-43.88	0.00	-6.21
1960000	0.000	25.778	0.000	5	0	0.000	0.012	-0.029	104.33	-47.03	-0.00	0.44
1970000	0.000	0.705	0.000	3	0	0.000	0.008	0.023	116.94	-43.27	-0.00	0.00
1980000	0.000	0.445	0.000	2	0	0.000	0.012	-0.009	117.41	-41.80	-0.00	-0.69
1990000	0.000	39.333	0.000	4	0	0.000	0.000	0.006	115.30	-45.08	0.00	-6.47
2000000	0.000	6.932	0.000	2	0	0.000	0.016	0.075	109.90	-41.81	-0.00	0.58
2010000	0.000	2.854	0.000	3	0	0.000	0.009	0.002	112.39	-43.27	0.00	-6.59
2020000	0.000	0.628	0.000	2	0	0.000	0.009	-0.007	116.00	-41.80	-0.00	0.00
2030000	0.000	0.589	0.000	2	0	0.000	0.003	-0.028	117.72	-41.80	0.00	1.20
2040000	0.000	0.228	0.000	2	0	0.000	0.006	-0.048	117.88	-41.80	0.00	0.00
2050000	0.000	0.694	0.000	2	0	0.000	0.008	0.088	112.54	-41.80	-0.00	-0.69
2060000	0.000	0.321	0.000	2	0	0.000	0.001	0.001	118.64	-41.80	0.00	0.00
2070000	0.000	0.897	0.000	1	0	0.000	0.001	-0.014	120.58	-40.75	-0.00	0.00
2080000	0.000	209.273	0.000	1	0	0.000	0.007	-0.018	117.02	-40.92	-0.34	-0.69
2090000	0.000	198.165	0.000	1	0	0.000	0.003	-0.054	116.97	-40.91	-0.33	-0.69
2100000	0.000	1587.856	0.000	2	0	0.000	0.005	0.042	114.08	-42.14	0.00	0.00
2110000	0.000	388.118	0.000	1	0	0.000	0.006	0.012	116.43	-40.96	-0.00	0.00
2120000	0.000	340.222	0.000	1	0	0.000	0.001	-0.002	118.05	-40.95	0.00	-0.52
2130000	0.000	0.845	0.000	1	0	0.000	0.000	0.002	120.29	-40.75	-0.00	-0.69
2140000	0.000	1.383	0.000	1	0	0.000	0.001	0.077	117.56	-40.75	-0.00	0.18
2150000	0.000	0.080	0.000	2	0	0.000	0.001	-0.047	120.15	-41.80	-0.00	0.00
2160000	0.000	0.727	0.000	1	0	0.000	0.003	-0.041	120.12	-40.75	0.00	-6.40
2170000	0.000	0.001	0.000	1	0	0.000	0.004	-0.036	122.19	-40.75	-0.00	0.00
2180000	0.000	2.610	0.000	3	0	0.000	0.001	-0.030	118.87	-43.27	0.00	-0.60
2190000	0.000	0.488	0.000	3	0	0.000	0.004	-0.008	119.05	-43.27	-0.00	0.00
2200000	0.000	0.601	0.000	4	0	0.000	0.012	-0.007	112.36	-45.02	0.00	-6.87
2210000	0.000	15.515	0.000	5	0	0.000	0.001	-0.045	113.49	-47.01	0.00	-6.36
2220000	0.000	5.232	0.000	2	0	0.000	0.002	-0.012	116.21	-41.81	-0.00	-0.69
2230000	0.000	5.482	0.000	2	0	0.000	0.004	0.025	116.89	-41.81	0.00	-0.48
2240000	0.000	0.409	0.000	1	0	0.000	0.001	-0.001	121.35	-40.75	-0.00	-0.69
2250000	0.000	19.660	0.000	1	0	0.000	0.007	-0.012	118.28	-40.76	0.02	0.00
2260000	0.000	377.275	0.000	2	0	0.000	0.009	-0.007	111.65	-42.02	0.00	-6.53
2270000	0.000	3.788	0.000	3	0	0.000	0.000	0.024	114.69	-43.27	-0.00	0.00
2280000	0.000	0.333	0.000	1	0	0.000	0.003	-0.007	117.21	-40.75	-0.00	0.75
2290000	0.000	11.997	0.000	1	0	0.000	0.006	-0.071	117.30	-40.75	-0.02	-0.69
2300000	0.000	2.654	0.000	2	0	0.000	0.009	-0.040	113.32	-41.81	0.00	-6.25
2310000	0.000	0.001	0.000	1	0	0.000	0.003	0.010	123.50	-40.75	0.00	0.69
2320000	0.000	0.413	0.000	1	0	0.000	0.001	0.067	119.14	-40.75	0.00	0.00
2330000	0.000	2.340	0.000	1	0	0.000	0.001	-0.041	119.99	-40.75	0.00	-6.22
2340000	0.000	2.018	0.000	2	0	0.000	0.003	-0.020	116.75	-41.81	-0.00	-0.69
2350000	0.000	0.041	0.000	2	0	0.000	0.000	-0.079	119.08	-41.80	-0.00	0.00
2360000	0.000	13.389	0.000	2	0	0.000	0.010	-0.013	115.99	-41.81	-0.02	-0.69
2370000	0.000	1.854	0.000	3	0	0.000	0.002	-0.093	114.58	-43.27	-0.00	-0.69
2380000	0.000	3.198	0.000	1	0	0.000	0.014	0.019	117.35	-40.75	0.00	-0.18
2390000	0.000	2219.997	0.000	1	0	0.000	0.010	0.060	113.64	-41.10	0.00	-0.15
2400000	0.000	30.067	0.000	1	0	0.000	0.003	0.001	118.67	-40.78	0.00	-6.20
2410000	0.000	380.380	0.000	2	0	0.000	0.009	0.004	116.00	-42.02	0.00	0.00
2420000	0.000	5.493	0.000	1	0	0.000	0.007	0.037	117.79	-40.75	-0.00	-0.69
2430000	0.000	296.700	0.000	1	0	0.000	0.000	-0.029	117.78	-40.94	-0.40	-0.69
2440000	0.000	1083.535	0.000	1	0	0.000	0.011	0.042	114.58	-41.05	-0.00	0.00
2450000	0.000	39382.792	0.000	1	0	0.000	0.002	-0.004	115.52	-41.33	0.00	-6.28
2460000	0.000	276459.284	0.000	1	0	0.000	0.003	-0.031	112.83	-41.49	-0.00	0.00
2470000	0.000	31396.727	0.000	1	0	0.000	0.003	-0.007	115.39	-41.32	-0.00	0.68
2480000	0.000	256441.461	0.000	2	0	0.000	0.001	-0.028	115.95	-42.54	0.00	-6.48
2490000	0.000	99401.831	0.000	1	0	0.000	0.001	0.020	114.88	-41.41	-0.00	0.00
2500000	0.000	15780780.203	0.000	1	0	0.000	0.001	0.014	112.17	-41.81	0.00	-6.46
2510000	0.000	345122.751	0.000	1	0	0.000	0.015	0.003	110.92	-41.51	0.00	0.00
2520000	0.000	261321.446	0.000	1	0	0.000	0.002	-0.056	113.69	-41.49	0.01	0.00
2530000	0.000	47199.051	0.000	2	0	0.000	0.001	0.016	116.97	-42.41	0.00	-6.47
2540000	0.000	9682.420	0.000	2	0	0.000	0.000	-0.048	113.49	-42.28	-0.00	0.00
2550000	0.000	166.786	0.000	2	0	0.000	0.002	0.062	117.70	-41.96	0.04	0.00
2560000	0.000	1924.623	0.000	2	0	0.000	0.001	0.009	115.87	-42.15	0.00	-0.26
2570000	0.000	54255.601	0.000	1	0	0.000	0.003	-0.063	113.80	-41.36	0.00	-0.69
2580000	0.000	893335.185	0.000	1	0	0.000	0.009	0.005	112.39	-41.58	-0.00	0.00
2590000	0.000	52087.345	0.000	1	0	0.000	0.011	-0.018	113.38	-41.36	-1.22	-0.69
2600000	0.000	7854460.541	0.000	1	0	0.000	0.004	-0.024	111.95	-41.76	-0.00	0.00
2610000	0.000	304334085.862	0.000	2	0	0.000	0.005	0.000	110.46	-43.11	0.00	-6.32
2620000	0.000	11390926.557	0.000	2	0	0.000	0.008	-0.046	108.97	-42.85	-0.00	-0.69
2630000	0.000	4354998.705	0.000	2	0	0.000	0.000	0.004	112.35	-42.77	0.00	-6.53
2640000	0.000	110873.120	0.000	3	0	0.000	0.008	0.006	105.74	-43.94	-0.00	0.27
2650000	0.000	3285.493	0.000	4	0	0.000	0.001	0.040	105.97	-45.41	0.00	-6.49
2660000	0.000	24.826	0.000	2	0	0.000	0.005	-0.017	115.48	-41.83	0.00	-6.53
2670000	0.000	2.272	0.000	3	0	0.000	0.001	-0.059	117.71	-43.27	0.00	-6.20
2680000	0.000	0.509	0.000	2	0	0.000	0.002	0.010	120.96	-41.80	0.00	-0.59
2690000	0.000	1.828	0.000	2	0	0.000	0.001	-0.032	118.21	-41.81	0.00	-6.20
2700000	0.000	0.404	0.000	2	0	0.000	0.006	-0.003	121.13	-41.80	0.00	-6.31
2710000	0.000	5.464	0.000	3	0	0.000	0.000	0.006	114.61	-43.27	0.00	0.00
2720000	0.000	2.266	0.000	3	0	0.000	0.002	-0.025	119.05	-43.27	-0.00	-0.69
2730000	0.000	0.035	0.000	1	0	0.000	0.006	0.010	121.62	-40.75	-0.00	0.61
2740000	0.000	0.558	0.000	1	0	0.000	0.001	0.007	120.54	-40.75	0.00	-6.13
2750000	0.000	0.491	0.000	1	0	0.000	0.002	0.077	118.81	-40.75	0.00	-0.14
