state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
6210000	0.000	0.000	0.000	0	0	0.000	0.003	-0.012	117.56	-1149.17	-1.10	0.00
6220000	0.000	0.000	0.000	0	0	0.000	0.003	-0.040	116.63	-1149.17	0.00	0.00
6230000	0.000	0.000	0.000	0	0	0.000	0.003	-0.028	117.07	-1149.17	-0.00	0.00
6240000	0.000	0.000	0.000	0	0	0.000	0.002	-0.007	117.36	-1149.17	0.00	-13.01
6250000	0.000	0.000	0.000	0	0	0.000	0.003	-0.060	116.64	-1149.17	0.00	0.00
6260000	0.000	0.000	0.000	0	0	0.000	0.005	-0.050	116.52	-1149.17	-0.00	0.00
6270000	0.000	0.000	0.000	0	0	0.000	0.002	-0.015	116.37	-1149.17	0.00	-12.62
6280000	0.000	0.000	0.000	0	0	0.000	0.002	0.004	116.33	-1149.17	0.00	-12.62
6290000	0.000	0.000	0.000	0	0	0.000	0.019	-0.057	113.46	-1149.17	-1.06	0.00
6300000	0.000	0.000	0.000	0	0	0.000	0.001	0.055	116.66	-1149.17	0.00	0.00
6310000	0.000	0.000	0.000	0	0	0.000	0.006	0.036	115.79	-1149.17	0.00	0.00
6320000	0.000	0.000	0.000	0	0	0.000	0.005	0.007	116.26	-1149.17	-0.00	0.00
6330000	0.000	0.000	0.000	0	0	0.000	0.001	0.050	116.80	-1149.17	-0.00	0.00
6340000	0.000	0.000	0.000	0	0	0.000	0.007	0.002	116.32	-1149.17	-1.05	0.00
6350000	0.000	0.000	0.000	0	0	0.000	0.008	0.037	115.98	-1149.17	-0.00	0.00
6360000	0.000	0.000	0.000	0	0	0.000	0.007	-0.027	116.44	-1149.17	0.00	-12.79
6370000	0.000	0.000	0.000	0	0	0.000	0.009	-0.073	114.93	-1149.17	0.00	-12.74
6380000	0.000	0.000	0.000	0	0	0.000	0.016	0.024	114.88	-1149.17	0.00	-12.98
6390000	0.000	0.000	0.000	0	0	0.000	0.001	-0.013	117.64	-1149.17	0.00	0.00
6400000	0.000	0.000	0.000	0	0	0.000	0.000	-0.022	117.71	-1149.17	0.00	0.00
6410000	0.000	0.000	0.000	0	0	0.000	0.000	-0.002	117.86	-1149.17	0.00	-12.94
6420000	0.000	0.000	0.000	0	0	0.000	0.004	0.009	116.73	-1149.17	0.00	0.00
6430000	0.000	0.000	0.000	0	0	0.000	0.010	-0.004	115.12	-1149.17	0.00	0.00
6440000	0.000	0.000	0.000	0	0	0.000	0.002	-0.004	116.95	-1149.17	0.00	0.00
6450000	0.000	0.000	0.000	0	0	0.000	0.007	0.074	114.55	-1149.17	-0.00	0.00
6460000	0.000	0.000	0.000	0	0	0.000	0.003	0.059	115.44	-1149.17	0.00	0.00
6470000	0.000	0.000	0.000	0	0	0.000	0.004	-0.029	114.54	-1149.17	0.00	-12.50
