state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
2050000	0.000	0.000	0.000	0	0	0.000	0.002	0.011	109.27	-1107.73	0.00	0.00
2060000	0.000	0.000	0.000	0	0	0.000	0.006	0.089	107.07	-1107.73	0.00	0.00
2070000	0.000	0.000	0.000	0	0	0.000	0.006	0.059	108.27	-1107.73	-0.00	0.00
2080000	0.000	0.000	0.000	0	0	0.000	0.002	-0.023	109.49	-1107.73	0.00	0.00
2090000	0.000	0.000	0.000	0	0	0.000	0.003	-0.021	109.89	-1107.73	-0.00	0.00
2100000	0.000	0.000	0.000	0	0	0.000	0.001	-0.027	110.20	-1107.73	0.00	0.00
2110000	0.000	0.000	0.000	0	0	0.000	0.004	-0.054	109.37	-1107.73	0.00	0.00
2120000	0.000	0.000	0.000	0	0	0.000	0.008	-0.009	109.37	-1107.73	0.00	0.00
2130000	0.000	0.000	0.000	0	0	0.000	0.033	-0.021	105.01	-1107.73	0.00	0.00
2140000	0.000	0.000	0.000	0	0	0.000	0.017	-0.028	107.24	-1107.73	0.00	0.00
2150000	0.000	0.000	0.000	0	0	0.000	0.007	-0.043	109.07	-1107.73	0.00	0.00
2160000	0.000	0.000	0.000	0	0	0.000	0.001	0.063	108.03	-1107.73	-0.00	0.00
2170000	0.000	0.000	0.000	0	0	0.000	0.008	-0.093	107.36	-1107.73	-0.00	0.00
2180000	0.000	0.000	0.000	0	0	0.000	0.006	0.029	109.25	-1107.73	0.00	-0.36
2190000	0.000	0.000	0.000	0	0	0.000	0.004	-0.029	109.91	-1107.73	-0.00	0.00
2200000	0.000	0.000	0.000	0	0	0.000	0.010	0.023	108.72	-1107.73	-0.00	0.00
2210000	0.000	0.000	0.000	0	0	0.000	0.014	-0.067	107.43	-1107.73	0.00	0.00
2220000	0.000	0.000	0.000	0	0	0.000	0.016	-0.044	105.74	-1107.73	-0.00	0.00
2230000	0.000	0.000	0.000	0	0	0.000	0.005	-0.031	109.64	-1107.73	-0.00	0.00
2240000	0.000	0.000	0.000	0	0	0.000	0.016	-0.053	107.62	-1107.73	0.00	0.00
